Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
model bugil,Others,,Automotive,
etaflusin obat apa,Kesehatan,Health,Health,Health
termos,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
soloto,Others,Home & Living,,
teralis pintu,Perlengkapan Rumah,Home & Living,Home & Living,
boneka kucing,Hobi & Koleksi,Mom & Baby,Mom & Baby,Mom & Baby
blp817,Others,Mobile & Accessories,Mobile & Accessories,
hot wheels civic,Ibu & Bayi,Hobby & Collection,Hobby & Collection,
meja bar,Perlengkapan Rumah,Home & Living,Home & Living,
gambar yakult,Perlengkapan Rumah,Mobile & Accessories,Mobile & Accessories,
tas hp pria,Sepatu Pria,Men Bags,Men Bags,Men Bags
cara membuat brownies panggang,Non-Ecommerce Related,Food & Beverages,,
centaurus q80,Others,Hobbies & Collections,Fashion Accessories,Fashion Accessories
ventela public low,Others,Men Shoes,Men Shoes,Men Shoes
benang wol,Hobi & Koleksi,Hobby & Collection,Hobby & Collection,Hobby & Collection
hp jadul bisa wa,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
kembang tahu terdekat,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
canon 1200d,Fotografi,Photography,Photography,Photography
totogaul,Others,,,
royal domino,Others,Others,Men Clothes,
bungaslot,Others,Home & Living,Home & Living,Home & Living
masagesex,Others,Beauty,Beauty,Beauty
model baju sasirangan,Pakaian Wanita,,Women Clothes,
buket jajan simple,Souvenir & Pesta,Food & Beverages,Hobbies & Collections,Hobbies & Collections
bolu kukus siliwangi,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
mainan dokter-dokteran,Others,Hobby & Collection,Mom & Baby,
rubi,Others,Women Shoes,Women Shoes,Women Shoes
lcd oppo f11,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
baju couple kondangan simple,Pakaian Wanita,Women Clothes,Muslim Fashion,
tempat sewa baju adat terdekat,Non-Ecommerce Related,Men Clothes,Fashion Accessories,Fashion Accessories
alasan resign kerja,Non-Ecommerce Related,,,
pusaka jitu,Others,Hobbies & Collections,Books & Magazines,Books & Magazines
faktor interaksi sosial,Others,,,
gopaylater cicilan,Others,Mobile & Gadgets,Muslim Fashion,Muslim Fashion
alat terapi listrik,Perlengkapan Rumah,Health,Health,Beauty & Care
sundae mixue,Makanan & Minuman,Hobbies & Collections,Home & Living,Home & Living
obat biang keringat anak,Ibu & Bayi,Mom & Baby,,
bambu petuk asli,Others,Hobby & Collection,Hobby & Collection,
master rem nissin samurai,Non-Ecommerce Related,Automotive,Automotive,
powerbank yang bagus,Handphone & Aksesoris,Mobile & Accessories,Others,
marlboro black menthol,Others,Men Clothes,Men Clothes,
spx terdekat,Others,Automotive,,
keripik pisang coklat,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
gentle woman,Others,Fashion Accessories,Fashion Accessories,
stw 24,Others,Fashion Accessories,Fashion Accessories,Fashion Accessories
ayam ketawa,Hobi & Koleksi,Women Clothes,Hobby & Collection,
layangan janggan bali,Hobi & Koleksi,Others,Others,
joni88,Others,Beauty,Beauty,Beauty
harga beras 1 kg di warung,Makanan & Minuman,,,
jokerwin77,Others,,,
layangan pesawat,Others,Hobby & Collection,Mom & Baby,
jadwal pelajaran aesthetic,Non-Ecommerce Related,Stationery & Books,Hobby & Collection,
champions tv,Elektronik,Electronics,Electronics,
ebuddy sidoarjo,Others,Pets,Pets,Women Bags
hotwheels langka,Others,Hobby & Collection,Hobby & Collection,
pas77 slot,Others,Audio,Home & Living,Home & Living
layangan kupu-kupu,Hobi & Koleksi,Hobby & Collection,Hobby & Collection,
tongkat 123,Others,,Health,
maou gakuin,Perlengkapan Rumah,Hobby & Collection,Souvenir & Party Supplies,
sirup abc harga,Makanan & Minuman,,Food & Beverages,
bulu mata eyelash,Others,Beauty & Care,Beauty & Care,Beauty & Care
hevisure gold,Others,Beauty,Beauty,Beauty
service gitar terdekat,Hobi & Koleksi,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
gambar es lumut,Others,Home & Living,Mom & Baby,Mom & Baby
salep acyclovir,Kesehatan,Health,Health,
samsung a047f,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
komang chord,Others,,,
scoopy 2024,Otomotif,Motorcycles,Motorcycles,Motorcycles
kue ultah cowok simple,Makanan & Minuman,,Food & Beverages,
octo click,Others,,Home & Living,
cushion originote,Others,Beauty,Beauty,Beauty
casing hp redmi 12,Handphone & Aksesoris,-,Mobile & Accessories,
afc asian cup u23,Non-Ecommerce Related,"Tickets, Vouchers & Services",Audio,Fashion Accessories
bumbu bakso,Others,Food & Beverages,Food & Beverages,Food & Beverages
lego bricks,Others,Hobby & Collection,Hobby & Collection,Mom & Baby
kamar estetik cowok,Perlengkapan Rumah,Home & Living,Stationery & Books,
serena manhwa,Buku & Alat Tulis,Food & Beverages,Food & Beverages,Food & Beverages
anime batch,Non-Ecommerce Related,Hobby & Collection,,
rucas store,Sepatu Pria,Men Clothes,,
pashmina kaos hitam,Fashion Muslim,Muslim Fashion,,
driver epson l121,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Computers & Accessories
cari motor bekas harga 1 jutaan,Otomotif,,,
cussons baby,Ibu & Bayi,Mom & Baby,Mom & Baby,Mom & Baby
gambar gelang manik manik,Elektronik,Fashion Accessories,Fashion Accessories,Fashion Accessories
hampers cowok,Souvenir & Pesta,Souvenir & Party Supplies,Souvenir & Party Supplies,Souvenir & Party Supplies
obat pelancar bab anak 2 tahun,Kesehatan,,Health,
foto ashel jkt48,Hobi & Koleksi,Cameras & Drones,Cameras & Drones,Cameras & Drones
lem sepatu yang bagus,Perlengkapan Rumah,Home & Living,Home & Living,
shimmer dress lebaran,Fashion Muslim,Muslim Fashion,Muslim Fashion,Home & Living
koromi,Others,Hobby & Collection,,
film horor indonesia 2024,Non-Ecommerce Related,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
wr388,Others,,,
nubia,Others,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
cht gpt,Others,Pets,Pets,Pets
honda stylo,Others,Motorcycles,Motorcycles,Motorcycles
topi anita max wynn,Aksesoris Fashion,Fashion Accessories,Fashion Accessories,Fashion Accessories
redmi 6a,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
doa qadha puasa,Non-Ecommerce Related,,,
oppo a57 keluaran tahun berapa,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
infinix 40i,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
itel,Others,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
kebaya warna burgundy,Pakaian Wanita,Women Clothes,,
cvt beat,Otomotif,Automotive,Automotive,
laptop rog harga,Komputer & Aksesoris,Computer & Accessories,,
em4 pertanian,Others,Home & Living,Home & Living,Home & Living
wasp nano pro,Others,Electronics,,
niat puasa qadha bulan ramadhan,Others,,,
harga rokok magnum,Others,,Health,
kue aesthetic,Makanan & Minuman,Food & Beverages,Home & Living,
jitu10,Makanan & Minuman,,,
bola euro,Hobi & Koleksi,Sports & Outdoor,,
minuman vitamin c,Kesehatan,Food & Beverages,Food & Beverages,
google book,Non-Ecommerce Related,Stationery & Books,,
main 55,Hobi & Koleksi,,,
harga gas 3 kg di warung,Makanan & Minuman,,,
giordano polo,Pakaian Pria,Men Clothes,Men Clothes,
keramik garasi mobil minimalis terbaru,Otomotif,Home & Living,Home & Living,Home & Living
tridewi,Non-Ecommerce Related,Baby & Kids Fashion,,
y89 slot,Non-Ecommerce Related,,,
oyo99,Non-Ecommerce Related,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
tekat4d,Non-Ecommerce Related,,,
horemenang,Non-Ecommerce Related,,,
t-shirt roblox girl,Hobi & Koleksi,,Baby & Kids Fashion,
king 999,Non-Ecommerce Related,Home & Living,Beauty & Care,
alight motion mod apk,Elektronik,Computer & Accessories,,
topping seblak prasmanan,Makanan & Minuman,Food & Beverages,Beauty,Beauty
pupuk tembakau biar cepat besar,Non-Ecommerce Related,,,
niat sholat idul adha,Non-Ecommerce Related,,,
peterpan yang terdalam lirik,Non-Ecommerce Related,,,
nux mg 300,Non-Ecommerce Related,Hobby & Collection,Hobby & Collection,
gambar kue ulang tahun karakter,Non-Ecommerce Related,Souvenir & Party Supplies,,
surat an nisa ayat 56,Non-Ecommerce Related,,,
obat batuk cina,Kesehatan,Health,Health,
roma coklat,Others,Food & Beverages,Food & Beverages,Food & Beverages
susu kedelai vsoy,Makanan & Minuman,Food & Beverages,Food & Beverages,
jersey ac milan 2024,Elektronik,Sports & Outdoors,Sports & Outdoors,Hobbies & Collections
filter udara vario 125,Otomotif,Automotive,Automotive,Automotive
triplek 9mm,Perlengkapan Rumah,Home & Living,Home & Living,
rak serbaguna,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
rukun shalat ada 13,Non-Ecommerce Related,,Stationery & Books,
harga iphone 15 plus,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
permen rokok,Others,Food & Beverages,Food & Beverages,Home & Living
zuru pocket puppycorns,Non-Ecommerce Related,Mom & Baby,Mom & Baby,Hobbies & Collections
baju paskibra wanita,Pakaian Wanita,Women Clothes,Women Clothes,
toko kue ulang tahun terdekat dari lokasi saya dan harganya,Makanan & Minuman,,,
gorila39,Non-Ecommerce Related,,,
lapak huda,Non-Ecommerce Related,Beauty,Beauty,Beauty
94 togel,Non-Ecommerce Related,,,
uangdewa,Non-Ecommerce Related,,,
ipad air 5 harga,Handphone & Aksesoris,Mobile & Gadgets,Computers & Accessories,Computers & Accessories
redmi 13 harga,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
blackmores vitamin c,Kesehatan,Health,Health,Health
iqoo neo 9,Non-Ecommerce Related,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
paralon 3/4,Perlengkapan rumah,Home & Living,Home & Living,
cap,Pakaian Pria,Fashion Accessories,Fashion Accessories,
gambar gojo satoru pensil,Buku & Alat Tulis,Stationery,Stationery,Stationery
baju pejuang,Souvenir & Pesta,Men Clothes,Men Clothes,
gapura 17 agustus dari bambu simple,Perlengkapan Rumah,,,
papan kayu,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
sketsa gambar tema kemerdekaan,Buku & Alat Tulis,Stationery,Stationery,Stationery
sayap karnaval simple,Others,Home & Living,Fashion Accessories,Hobbies & Collections
cal 95,Non-Ecommerce Related,Health,Health,Health
kolase daun kering bentuk ikan,Hobi & Koleksi,Mom & Baby,Stationery,Stationery
peta benua,Buku & Alat Tulis,Stationery & Books,Stationery & Books,
harga karton,Non-Ecommerce Related,Stationery & Books,,
ada berapa,Non-Ecommerce Related,Women Clothes,,
spanduk toko sembako unik,Perlengkapan Rumah,Home & Living,Home & Living,"Tickets, Vouchers & Services"
daftar harga rokok,Others,,Others,
gelas dari bambu,Perlengkapan Rumah,Home & Living,Home & Living,
kata motivasi,Non-Ecommerce Related,Home & Living,Home & Living,
kits ai,Others,Computers & Accessories,Computers & Accessories,Beauty
luna coin,Others,Women Clothes,,
alat cukur,Others,Beauty & Care,Beauty & Care,Beauty & Care
pp ultraman,Non-Ecommerce Related,,Baby & Kids Fashion,
capricorn bulan apa,Others,,,
konter iphone terdekat,Fashion Bayi & Anak,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
kaos sound system,Others,Men Clothes,Men Clothes,Men Clothes
bos 88,Others,Mobile & Accessories,,
bintang togel,Others,Food & Beverages,Hobbies & Collections,Hobbies & Collections
lampu philips,Elektronik,Electronics,Electronics,Electronics
harga gunting,Buku & Alat Tulis,Stationery & Books,,
obat alpara untuk apa,Kesehatan,,,
harga tali rafia,Buku & Alat Tulis,Others,,
lodia obat apa,Kesehatan,Health,Health,Health
bigboss 4d,Others,,,
ciri khusus bebek,Others,,,
max toto,Others,Home & Living,Hobbies & Collections,Motorcycles
goody bag,Others,Souvenir & Party Supplies,Souvenir & Party Supplies,Souvenir & Party Supplies
juara jitu,Others,Sports & Outdoors,Books & Magazines,Books & Magazines
fargetix obat apa,Kesehatan,Health,Health,Health
buku matematika kelas 8 kurikulum merdeka,Buku & Alat Tulis,Books & Magazines,Books & Magazines,"Tickets, Vouchers & Services"
saveig,Others,Home & Living,Home & Living,Home & Living
vivo y27 5g,Handphone & Aksesoris,Mobile & Accessories,,
redmi note 5,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
resep udang balado,Makanan & Minuman,,,
a24 samsung,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
astro38,Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
hijab sex,Others,Muslim Fashion,,
harga motor beat 2023,Otomotif,Motorcycles,Automobiles,Automobiles
tanggal lahir christy jkt48,Non-Ecommerce Related,,,
kebaya klasik,Pakaian Wanita,Women Clothes,Women Clothes,
wookey weight,Others,,Health,Health
brother musang,Non-Ecommerce Related,Computers & Accessories,Computers & Accessories,Computers & Accessories
susu tinggi protein,Kesehatan,Health,Health,Health
cat nippon paint warna coklat susu,Fashion Muslim,Home & Living,,
cara mengaktifkan spaylater,Non-Ecommerce Related,Computers & Accessories,Books & Magazines,Women Shoes
tv lcd,Elektronik,Electronics,Electronics,
gamis couple,Fashion Muslim,Muslim Fashion,Muslim Fashion,Muslim Fashion
terlihat kurus model gamis untuk orang gemuk,Others,,,
pensil alis implora,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,Beauty & Care
kerang simping,Makanan & Minuman,Food & Beverages,Food & Beverages,
evernext,Others,,Men Bags,
wiggle mechanical pencil ast,Others,Stationery,Stationery,Stationery
nivea buah,Makanan & Minuman,Beauty & Care,Food & Beverages,
mosehat obat prostat,Kesehatan,Health,,
obat nyeri bokong sampai kaki di apotik,Kesehatan,,,
pistonbet,Others,,,
motor roda 3 rakitan,Komputer & Aksesoris,Sports & Outdoor,,
ramadhan kareem artinya,Others,,,
wave to earth,Others,Men Clothes,,
niat puasa ganti,Others,Books & Magazines,Books & Magazines,Books & Magazines
wadimor motif bali,Pakaian Pria,Muslim Fashion,Muslim Fashion,Muslim Fashion
mokurins,Others,Health,Health,Health
harga poco x6 pro,Makanan & Minuman,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
harga pocky 1 pcs,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
satria gaming,Komputer & Aksesoris,Mobile & Accessories,Baby & Kids Fashion,
santa cruz,Others,Men Clothes,Men Clothes,
mucos drop,Others,Health,Health,
sambal cumi asin,Makanan & Minuman,Food & Beverages,Food & Beverages,
yusimox obat apa,Kesehatan,Health,Health,Health
lcd redmi note 11,Handphone & Aksesoris,Mobile & Accessories,,
obat kaki pecah-pecah di apotik,Kesehatan,Beauty,Beauty,Beauty
cimory almond,Others,Food & Beverages,Food & Beverages,Food & Beverages
samsung a05s harga,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ninja ss kuning,Others,Automotive,Automotive,
model pintu satu minimalis,Perlengkapan Rumah,Home & Living,,
hp realme ram 8,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
struktur lapisan bumi,Others,Mom & Baby,,
obat ispa paling ampuh,Kesehatan,Health,Health,Health
rcti plus live,Others,Computers & Accessories,Men Clothes,Men Clothes
baju lebaran couple 2024,Fashion Muslim,,Women Clothes,Women Clothes
in138,Others,Electronics,,
megaxus88,Others,Muslim Fashion,Muslim Fashion,
toples 600ml,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
model gamis untuk orang gemuk biar kelihatan langsing,Fashion Muslim,Muslim Fashion,Muslim Fashion,Women Clothes
oreo pikachu,Others,Food & Beverages,,
sandal lebaran wanita,Sepatu Wanita,Women Shoes,Women Shoes,
download film horor indonesia,Hobi & Koleksi,Computers & Accessories,Hobbies & Collections,Computers & Accessories
sandal pria kulit,Sepatu Pria,Men Shoes,Men Shoes,Men Shoes
kebaya jawa,Pakaian Wanita,Women Clothes,Women Clothes,Women Clothes
model baju bridesmaid untuk orang gemuk agar terlihat langsing,Pakaian Wanita,,,
youtube vanced terbaru,Non-Ecommerce Related,"Tickets, Vouchers & Services",Computers & Accessories,Computers & Accessories
outfit celana kulot,Pakaian Wanita,Women Clothes,,
harga sarung bhs termahal,Fashion Muslim,Muslim Fashion,,
ootd baju putih,Fashion Muslim,Women Clothes,Women Clothes,
manfaat kahf biru,Makanan & Minuman,Beauty,Beauty,Beauty
kuas make up,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,Beauty & Care
snack takjil ramadhan,Makanan & Minuman,,Food & Beverages,
sprinkle kue,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
pagoda 168,Pakaian Wanita,,,
k44 kode motor apa,Otomotif,Motorcycles,Motorcycles,Motorcycles
logo sekolah penggerak,Serba Serbi,Fashion Accessories,Fashion Accessories,Men Clothes
buka puasa hari ini jakarta,Others,,,
harga hp nokia terbaru 2023,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
milk bun thailand,Others,Food & Beverages,Food & Beverages,Food & Beverages
ryzen 5 6600h,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Computers & Accessories
hentai stream,Others,,,
kalender 2024 cdr,Buku & Alat Tulis,Stationery,Computers & Accessories,Computers & Accessories
kyt ttr jet,Perlengkapan Rumah,Motorcycles,Motorcycles,Motorcycles
salamullah ya sadah,Others,Home & Living,Home & Living,Home & Living
harga liquid foom,Elektronik,,Electronics,
you are my spring,Others,,Stationery & Books,
nail art coklat glitter,Buku & Alat Tulis,Beauty,Hobbies & Collections,Hobbies & Collections
pp couple dino,Others,,Mobile & Accessories,
100 tafsir mimpi 2d abjad,Others,,,
pemanggang roti,Others,Electronics,Electronics,Electronics
paushoki,Others,Food & Beverages,Food & Beverages,Food & Beverages
otaku desu,Others,,Men Clothes,
combo mod,Others,,Mobile & Accessories,
resep soto daging madura,Non-Ecommerce Related,Health,Home & Living,Home & Living
idjoker,Non-Ecommerce Related,,,
privatter,Others,Women Clothes,Women Clothes,
bungsu anak ke,Non-Ecommerce Related,,,
menu hokben 2024,Fashion Muslim,,,
ifi obat apa,Buku & Alat Tulis,,,
macam macam energi alternatif,Non-Ecommerce Related,,,
focallure,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,Beauty & Care
sony a6300,Fotografi,Photography,Photography,
acer swift 3,Komputer & Aksesoris,Computer & Accessories,Computer & Accessories,
laptop murah,Komputer & Aksesoris,Computer & Accessories,Computer & Accessories,Computer & Accessories
jagermeister,Makanan & Minuman,Food & Beverages,Food & Beverages,
harga sound system,Elektronik,Electronics,Electronics,
drum elektrik,Hobi & Koleksi,Hobby & Collection,Hobby & Collection,Hobby & Collection
meja,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
