Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
injeção programavel,programmable injection,Automóveis,Vehicle Accessories,Vehicle Accessories,,
alto falante de 12,12 speaker,Áudio,Vehicle Accessories,Vehicle Accessories,,
expositor de joias,jewelry display,Casa e Decoração,Jewelry & Watches,Jewelry & Watches,,
preço de fidget toys,price of fidget toys,Brinquedos e Hobbies,,Toys & Hobbies,,
iphone 12 branco,iphone 12 white,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
cola,paste,Papelaria,Stationery,Stationery,Stationery,
carregador iphone 12,iphone 12 charger,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
fidtoy,fidtoy,Brinquedos e Hobbies,,Toys & Hobbies,,
truss miracle,truss miracle,Saúde,Health & Beauty,Health & Beauty,,
celular 8gb ram,8gb ram cell phone,Celulares e Dispositivos,Mobile & Accessories,,,
unha postiça infantil,children's false nails,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
toalha para salão,salon towel,Casa e Decoração,Home & Living,Home & Living,,
umidificador de ar portátil,portable air humidifier,Eletroportáteis,Home Appliance,Home Appliance,,
vans ultrarange,vans ultrarange,Sapatos Masculinos,Shoes,Shoes,Shoes,
fraldas pampers premium care p,pampers premium care p diapers,Mãe e Bebê,Babies,Babies,,
velvet,velvet,Celulares e Dispositivos,Health & Beauty,Health & Beauty,Health & Beauty,
cama com guarda roupa,bed with wardrobe,Casa e Decoração,Home & Living,,,
vita derm,vita derm,Saúde,Health & Beauty,Health & Beauty,,
vitamina c payot,vitamin c payot,Saúde,Health & Beauty,Health & Beauty,Health & Beauty,
moto g60 preço,moto g60 price,Celulares e Dispositivos,Mobile & Gadgets,Automobiles,Automobiles,
purificador agua,water purifier,Casa e Decoração,Home Appliance,Home & Living,,
painel televisao,television panel,Áudio,Home & Living,,,
whey vegano,vegan whey,Saúde,Health & Beauty,Health & Beauty,,
saia para cama queen,queen size bed skirt,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
xiaomi mi 9 lojas,xiaomi mi 9 stores,Celulares e Dispositivos,,,,
vasco,Basque,Others,Men Clothes,Men Clothes,Sports & Fitness,
luz e vida,light and life,Others,Home & Living,,,
tudo para android,all for android,Others,Automobiles,Mobile & Gadgets,Mobile & Gadgets,
pneus fusca,Beetle tires,Automóveis,Vehicle Accessories,Vehicle Accessories,,
carta pokémon,pokemon card,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
tenis all star masculino,men's all star sneakers,Sapatos Masculinos,Shoes,Shoes,,
mel cola,honey glue,Beleza,Home & Living,Health & Beauty,,
compass 2021,compass 2021,Others,,Vehicle Accessories,,
telha romana preço milheiro,roman tile price thousand,Casa e Decoração,,,,
maquina de sorvete antiga,old ice cream machine,Eletroportáteis,,Home & Living,,
rodas aro 20,20 inch wheels,Automóveis,Vehicle Accessories,Vehicle Accessories,,
pocket gigante,giant pocket,Brinquedos e Hobbies,,Stationery,,
m32 samsung,m32 samsung,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
aphone 11,aphone 11,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
tinta pra parede,wall paint,Casa e Decoração,Home & Living,Health & Beauty,,
cama hospitalar motorizada,motorized hospital bed,Saúde,Health & Beauty,,,
mesa 8 cadeiras,table 8 chairs,Casa e Decoração,Home & Living,,,
ar condicionado inverter janela,inverter window air conditioning,Eletroportáteis,Electronics,,,
aviao controle remoto,remote control plane,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,Toys & Hobbies,
galaxy a32 preço,galaxy a32 price,Celulares e Dispositivos,Mobile & Accessories,,,
sport beats,sport beats,Áudio,,,,
bicleta motorizada,motorized bicycle,Esportes e Lazer,Vehicle Accessories,Vehicle Accessories,,
boku no hiro,My Little Pony,Livros e Revistas,Fashion Accessories,Toys & Hobbies,,
kit porta de corre,sliding door kit,Casa e Decoração,Vehicle Accessories,Home & Living,,
celular na promoçao,cell phone on sale,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
máquinadecafé,coffee machine,Eletroportáteis,,,,
escova de dentes de bambu,bamboo toothbrush,Saúde,Health & Beauty,Health & Beauty,,
samsung a 20 preço,samsung 20 price,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
calcinha descartavel,disposable panties,Roupas Femininas,Women Clothes,Women Clothes,,
fritadeira air fryer philco,Philco Air Fryer,Eletroportáteis,,Mobile & Accessories,,
fidget toys kit baratos,cheap fidget toys kit,Brinquedos e Hobbies,,Toys & Hobbies,,
reparador de pontas,split ends repairer,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
jujutsu kaisen mangá,jujutsu kaisen manga,Livros e Revistas,Men Clothes,Men Clothes,,
shein site,shein website,Others,Women Clothes,,,
short de couro,leather shorts,Roupas Femininas,Women Clothes,Women Clothes,,
tenis masculino casual,men's casual tennis shoes,Sapatos Masculinos,Shoes,Shoes,Shoes,
bota feminina coturno,women's combat boots,Sapatos Femininos,Shoes,Shoes,Shoes,
letras bonitas,beautiful letters,Papelaria,Books & Magazines,Stationery,,
final champions 2022,final champions 2022,Others,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
ankle boot,ankle boot,Sapatos Femininos,Shoes,Shoes,,
iphone 11 mini,iphone 11 mini,Celulares e Dispositivos,Mobile & Accessories,,,
esmalte termico,thermal enamel,Beleza,Health & Beauty,Health & Beauty,,
hbo max entrar,hbo max enter,Others,,,,
esfoliante para o rosto,face scrub,Saúde,Health & Beauty,Health & Beauty,,
catnip,catnip,Animais Domésticos,Pets,Pets,Pets,
happy birthday,happy birthday,Casa e Decoração,Home & Living,Home & Living,,
alpino,alpine,Alimentos e Bebidas,Food & Beverage,Food & Beverage,,
whey protein vegano,vegan whey protein,Saúde,Health & Beauty,Health & Beauty,,
vans cano alto,high top vans,Sapatos Femininos,Shoes,Shoes,,
tenis nike preto masculino,black nike men's sneakers,Sapatos Masculinos,Shoes,Shoes,,
calça de linho feminina,women's linen pants,Roupas Femininas,Women Clothes,Women Clothes,,
minoxidil para cabelo,minoxidil for hair,Saúde,Health & Beauty,Health & Beauty,,
egeo dolce,sweet egeo,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
caneleira futebol,soccer shin guard,Esportes e Lazer,Sports & Fitness,Sports & Fitness,Sports & Fitness,
bolsa notebook feminina,women's notebook bag,Bolsas Femininas,Computing,Computing,,
dungeons and dragons,dungeons and dragons,Others,Toys & Hobbies,Toys & Hobbies,,
copo stanley com tampa original,stanley cup with original lid,Casa e Decoração,Home & Living,Home & Living,,
multi jogos,multi games,Jogos e Consoles,Toys & Hobbies,,,
society nike,Nike Society,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
iphone 12 mini 64gb,iphone 12 mini 64gb,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
guarda roupa 1 60 largura,wardrobe 1 60 width,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
iphone 12 mini lojas,iphone 12 mini stores,Celulares e Dispositivos,,,,
victoria secrets body splash,victoria secrets body splash,Beleza,Health & Beauty,Health & Beauty,,
celular androide,android cell phone,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
pes 2022 ps4,pes 2022 ps4,Jogos e Consoles,,Video Games,,
bebê reborn 100 silicone,100 silicone reborn baby,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,Toys & Hobbies,
babyliss automatico,automatic babyliss,Beleza,Health & Beauty,,,
os bridgertons,the bridgertons,Others,Home & Living,Books & Magazines,Books & Magazines,
boiserie de eva,eva boiserie,Casa e Decoração,,Sports & Fitness,,
tenis air max,air max sneakers,Sapatos Femininos,Shoes,Shoes,Shoes,
marquinha de fita,ribbon mark,Others,Women Clothes,,,
ssd m2 500gb,ssd m2 500gb,Computadores e Acessórios,Computing,Computing,,
aspersor de irrigação,irrigation sprinkler,Others,Home & Living,,,
bolsa para celular,cell phone bag,Bolsas Femininas,Bags,Bags,Bags,
dente podre,rotten tooth,Saúde,Home & Living,,,
scarpin nude,nude pumps,Sapatos Femininos,Shoes,Shoes,,
nan comfor 1,nan comfor 1,Others,Babies,Babies,,
fichario escolar feminino,female school file,Papelaria,Stationery,Stationery,,
lembrancinhas jardim encantado,enchanted garden souvenirs,Casa e Decoração,Home & Living,Home & Living,,
camera com audio,camera with audio,Câmeras e Drones,Electronics,Electronics,,
veneno para matar mato pela raiz,poison to kill weeds by the roots,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
redutrasil,reductrasil,Saúde,Health,Health,Beauty,
moda feminina,women's fashion,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
bolsa arezzo original,original arezzo bag,Bolsas Femininas,Bags,Bags,,
mini geladeira portatil,portable mini fridge,Eletroportáteis,Vehicle Accessories,Vehicle Accessories,,
meganz,Meganz,Others,Hobbies & Collections,Computers & Accessories,Hobbies & Collections,
titan 2023,titan 2023,Others,Vehicle Accessories,,,
massageador relax pro,relax pro massager,Saúde,Health & Beauty,Health & Beauty,,
cross over academia,cross over academy,Esportes e Lazer,Sports & Fitness,,,
onde comprar mochila aberto agora,where to buy open backpack now,Others,Women Bags,Home & Living,Home & Living,
cachorro pinscher,pinscher dog,Others,Pets,,,
mkt1. top,mkt1. top,Others,,,,
safadasamadoras,naughtyamateurs,Others,,,,
kavak,kavak,Others,,Babies,,
vestidos moda evangelica,evangelical fashion dresses,Roupas Femininas,Women Clothes,Women Clothes,,
balao personalizado,custom balloon,Casa e Decoração,Home & Living,Home & Living,,
capacete infantil para moto,kids motorcycle helmet,Motocicletas,Vehicle Accessories,Vehicle Accessories,,
fantasia vandinha,Vandinha costume,Brinquedos e Hobbies,,Women Clothes,,
havaiana quadrada,square hawaiian,Sapatos Masculinos,Shoes,Shoes,,
putinha,little bitch,Others,Vehicle Accessories,Vehicle Accessories,,
nina softex,nina softex,Acessórios de Moda,Health & Beauty,Health & Beauty,,
golf 2002,golf 2002,Others,Vehicle Accessories,Pets,,
varistop creme preço,varistop cream price,Beleza,Pets,Pets,Pets,
ovo de páscoa patrulha canina,paw patrol easter egg,Alimentos e Bebidas,Food & Beverage,Food & Beverage,,
wedze,wedze,Others,,Sports & Fitness,,
infinity 12,infinity 12,Others,Health,Health,Health,Health & Wellness
motor de geladeira eletrolux,electrolux refrigerator motor,Eletroportáteis,,Vehicle Accessories,,
xiaomi redmi note 12,xiaomi redmi note 12,Celulares e Dispositivos,Mobile & Accessories,,,
jaqueta masculina forrada,men's lined jacket,Roupas Masculinas,Men Clothes,Men Clothes,,
áfrica twin 2023,africa twin 2023,Others,Motorcycles,Motorcycles,Motorcycles,
captril,captril,Saúde,,Health & Beauty,,
capacete stealth,stealth helmet,Motocicletas,,Vehicle Accessories,,
livraria leitura,reading bookstore,Livros e Revistas,Books & Magazines,,,
audi a3 sportback,audi a3 sportback,Others,Vehicle Accessories,Vehicle Accessories,,
visium max,visium max,Others,Beauty,Beauty,Beauty,Beauty & Personal Care
balao festa junina,June party balloon,Casa e Decoração,Home & Living,,,
jaqueta aviador,aviator jacket,Roupas Masculinas,Men Clothes,Men Clothes,,
portao de garagem,garage door,Others,Vehicle Accessories,,,
luminária led com ventilador,led light with fan,Eletroportáteis,Home & Living,,,
sibramax,sibramax,Others,Health & Beauty,,,
gwm haval,gwm haval,Others,Automobiles,Automobiles,Automobiles,Automotive
galaxy s23 ultra,galaxy s23 ultra,Celulares e Dispositivos,Home Appliances,Mobile & Gadgets,Mobile & Gadgets,
púlpito para igreja,pulpit for church,Casa e Decoração,Electronics,Home & Living,,
eisenbahn,railway,Alimentos e Bebidas,Home & Living,Home & Living,,
nubia red magic 8 pro,nubia red magic 8 pro,Computadores e Acessórios,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
o que é chaparreira,what is chaparreira,Others,,,,
tatuagem de borboleta no braço com frase,butterfly tattoo on arm with phrase,Others,,,,
lareira externa,outdoor fireplace,Eletroportáteis,Home & Living,Home & Living,,
pashmina,pashmina,Others,Fashion Accessories,Fashion Accessories,,
piscina de fibra 1000 litros,1000 liter fiberglass pool,Others,,Sports & Fitness,,
site para assistir filmes e séries grátis,website to watch free movies and series,Others,,,,
ovos de pascoa infantil 2024,children's easter eggs 2024,Alimentos e Bebidas,Food & Beverages,Hobbies & Collections,Hobbies & Collections,
ovo de pascoa naruto,naruto easter egg,Alimentos e Bebidas,Toys & Hobbies,Home & Living,,
kinder ovo 150g,kinder egg 150g,Alimentos e Bebidas,Food & Beverage,Food & Beverage,Food & Beverage,
r15 yamaha,yamaha r15,Others,Vehicle Accessories,,,
casa container pronta,ready container house,Others,Mobile & Gadgets,Home & Living,Home & Living,
xre 300 sahara,xre 300 sahara,Others,Motorcycles,Motorcycles,Motorcycles,
moissanite,moissanite,Others,Jewelry & Watches,,,
cacau show pantufa,cocoa show slipper,Others,Food & Beverage,Food & Beverage,,
avental junino adulto,adult junino apron,Casa e Decoração,Women Clothes,Women Clothes,,
redmi 7,redmi 7,Others,Mobile & Accessories,Mobile & Accessories,,
mt 09 2024,mt 09 2024,Others,Motorcycles,Motorcycles,Motorcycles,
olympikus corre 3,olympikus run 3,Others,Men Shoes,Sports & Outdoors,Sports & Outdoors,
leste gol g4,east goal g4,Others,,,,
aloe vera forever,aloe vera forever,Beleza,Health & Beauty,,,
iphone 16 pro max,iphone 16 pro max,Celulares e Dispositivos,Mobile & Accessories,,,
haval,haval,Others,Vehicle Accessories,,,
qudi mask,what mask,Others,Home & Living,Home & Living,Mom & Baby,
aposte e ganhe,bet and win,Others,Books & Magazines,Home & Living,Home & Living,
nitro 5 rtx 3050,nitro 5 rtx 3050,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
apple watch series 9,apple watch series 9,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
feriado de outubro,October holiday,Brinquedos e Hobbies,Hobbies & Collections,Women Clothes,Women Clothes,
placa ripada,slatted board,Casa e Decoração,Home & Living,Home & Living,,
realme 11 pro plus,realme 11 pro plus,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
galaxy z flip 4,galaxy z flip 4,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
escova secadora rotativa,rotating dryer brush,Acessórios de Moda,Health & Beauty,Health & Beauty,,
rx 7600,rx 7600,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Audio,
delinea corpus,outlines corpus,Roupas Femininas,Women Clothes,Women Clothes,,
detector de metais,metal detector,Others,Home & Living,Home & Living,Home & Living,Home & Living
gol g3,goal g3,Others,Vehicle Accessories,Vehicle Accessories,Vehicle Accessories,
delinea corpus valor,outlines corpus value,Roupas Femininas,,,,
nichos,niches,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
bicicleta infantil,children's bike,Esportes e Lazer,Sports & Fitness,Toys & Hobbies,Sports & Fitness,
playstation 2,playstation 2,Celulares e Dispositivos,Video Games,Video Games,Video Games,
iphone 5,iphone 5,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
tripé para celular,tripod for cell phone,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
rx 570,rx 570,Computadores e Acessórios,Computing,Computing,,
adesivo de parede,wall sticker,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
fusion,fusion,Others,Mobile & Accessories,Vehicle Accessories,,
sandero stepway,sandero stepway,Others,Vehicle Accessories,,,
isqueiro de plasma,plasma lighter,Others,Home & Living,Home Appliance,,
gtx 970,gtx 970,Computadores e Acessórios,Computing,Computing,,
tela iphone 5s,iphone 5s screen,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
material escolar,school supplies,Papelaria,Stationery,Stationery,Stationery,
bicicleta speed,speed bike,Esportes e Lazer,Sports & Fitness,,,
hd,hd,Computadores e Acessórios,Computing,Computing,Computing,
toro,bull,Others,Vehicle Accessories,Vehicle Accessories,,
moto chopper,chopper motorcycle,Others,Vehicle Accessories,,,
aparelho dvd,DVD player,Áudio,Vehicle Accessories,Electronics,,
ar condicionado 12000 btus janela,12000 btus window air conditioning,Eletroportáteis,,Home Appliance,,
diabo verde,green devil,Others,Health & Beauty,Health & Beauty,Health & Beauty,
notebook em promoção,notebook on sale,Computadores e Acessórios,Computing,,,
impressora laser,laser printer,Computadores e Acessórios,Computing,Computing,,
samsung j5,samsung j5,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
