Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
mallas para canchas de futbol,nets for soccer fields,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Fashion Accessories,
percheros de pie de madera,wooden standing coat racks,Hogar y Vida,,,,
barra de seguridad para baño,bathroom safety bar,Hogar y Vida,-,Home & Living,,
hardex gel precio,hardex gel price,Salud,,,,
antena de señal para celular,cell phone signal antenna,Celulares y Gadgets,Computers & Accessories,Audio,Audio,
diademas usb,usb headbands,Accesorios de Moda,,Mobile & Gadgets,,
olla presion imusa 7 litros,imusa pressure cooker 7 liters,Electrodomésticos,,,,
rcp mascarilla,cpr mask,Salud,,,,
macbook portatil,macbook laptop,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
maquina para hacer capuchino,cappuccino making machine,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
deshidratador de frutas,fruit dehydrator,Electrodomésticos,Home & Living,,,
la martina colombia,Martina Colombia,Ropa de Hombre,,,,
shampoo ogx,ogx shampoo,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
motorola,motorola,Celulares y Gadgets,Home & Living,Mobile & Gadgets,,
casas en arriendo directo con el dueño,houses for rent directly from the owner,Others,,,,
anillo atlante,atlantean ring,Juguetes y Hobbies,,,,
tapabocas para ninos,face masks for children,Salud,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
toyota burbuja,toyota bubble,Accesorios para Vehículos,Automobiles,,,
kia seltos,kia seltos,Accesorios para Vehículos,Automobiles,Automobiles,Men Bags,
perfumes,perfumes,Belleza,,Home & Living,,
leggins,leggings,Ropa de Mujer,Women Clothes,Women Clothes,,
smartwatch xiaomi,xiaomi smartwatch,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
pulsera pandora,pandora bracelet,Joyas y Relojes,Jewelry & Watches,Jewelry & Watches,,
al haramain amber oud,al haramain amber oud,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
maca peruana,Peruvian maca,Salud,Health,Health,Health,Health & Wellness
takis bogota,takis bogota,Alimentos y Bebidas,,,,
laminas de pvc,PVC sheets,Hogar y Vida,Toys & Hobbies,Toys & Hobbies,,
cuanto cuesta el iphone 13,How much does the iPhone 13 cost?,Celulares y Gadgets,,,,
huawei y8,huawei y8,Celulares y Gadgets,,Mobile & Gadgets,,
chihuahua,chihuahua,Others,Pets,Pets,Pets,
nofertyl,nofertyl,Salud,Health,Health,Health,Health & Wellness
motos suzuki precios,suzuki motorcycles prices,Accesorios para Vehículos,,,,
buchanans 18 años,buchanans 18 years,Alimentos y Bebidas,,,,
ax100,ax100,Others,,Computing,,
cr5,cr5,Accesorios para Vehículos,Beauty,,,
carros de comidas rapidas,fast food carts,Accesorios para Vehículos,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
tongkat ali,tongkat ali,Salud,Men Clothes,Men Clothes,Men Clothes,Men's Wear
r3,r3,Accesorios para Vehículos,,Vehicle Accessories,,
bebe reborn,reborn baby,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
celulares asus,asus cell phones,Celulares y Gadgets,Mobile & Gadgets,,,
tarjetero,card holder,Bolsos de Mujer,Men Bags,Home & Living,,
ducati monster,ducati monster,Juguetes y Hobbies,Toys & Hobbies,,,
puertas corredizas,sliding doors,Hogar y Vida,,Home & Living,,
vans,vans,Platform Terms (Mercado/Shopee),,Sports & Fitness,,
gps para moto,gps for motorcycle,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
moneda de 10.000,"10,000 coin",Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
pisos pvc,pvc floors,Hogar y Vida,Home & Living,Home & Living,,
lampara mesa de noche,bedside table lamp,Hogar y Vida,Home & Living,Home & Living,,
gatos angora precio,angora cats price,Mascotas,,,,
prepagos itagui,prepaid itagui,Others,,,,
tapetes para perros,dog mats,Mascotas,,Sports & Fitness,,
juvenil blazer mujer,youthful women's blazer,Ropa de Mujer,,,,
oxy,oxy,Belleza,,,Home & Living,
disfraces alquiler,costumes rental,Juguetes y Hobbies,,,,
láminas de acrílico,acrylic sheets,Hogar y Vida,Home & Living,Home & Living,Computers & Accessories,
detector.de.metales,metal.detector,Others,Home & Living,Home & Living,Home & Living,Home & Living
gorras goorin broos,goorin broos caps,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
gran danés,Great Dane,Mascotas,Men Clothes,Stationery,Stationery,
radio.motorola,radio.motorola,Electrónica,,,,
consultorios.odontologicos,dental.offices,Salud,,,,
shemales,shemales,Hogar y Vida,Beauty,Beauty,Beauty,Beauty & Personal Care
mt15,mt15,Hogar y Vida,Vehicle Accessories,Home & Living,,
game stick,game stick,Videojuegos,,Video Games,,
xiaomi 13 lite,xiaomi 13 lite,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
lincoln navigator 2023,lincoln navigator 2023,Others,,,,
splash,splash,Ropa de Hombre,Home & Living,Home & Living,,
pasteur,pasteur,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
corsa evolution 2007,corsa evolution 2007,Accesorios para Vehículos,,,,
aire acondicionado inverter,inverter air conditioning,Electrodomésticos,Vehicle Accessories,,,
pañales winny etapa 1,winny diapers stage 1,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
crema arnica,arnica cream,Belleza,Beauty,Health,Health,
regulador de gas,gas regulator,Computación,Home & Living,,,
álbum de bts,bts album,Juguetes y Hobbies,Jewelry & Watches,Stationery,,
motos 200,motorcycles 200,Accesorios para Vehículos,Mobile & Gadgets,Motorcycles,Motorcycles,
carros hot wheels,hot wheels cars,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
cardigan taylor swift,Taylor Swift Cardigan,Ropa de Mujer,Women Clothes,Men Clothes,Men Clothes,
buzo cuello tortuga hombre,men's turtleneck sweatshirt,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes,Men's Wear
pedialyte,pedialyte,Hogar y Vida,,,,
prepagos en san gil,prepaid in san gil,Others,,,,
cartillas de nacho,nacho cards,Papelería,,,,
honda adv 750,honda adv750,Others,,,,
escobita purgante,purgative broom,Salud,,,,
decoración,decoration,Hogar y Vida,Toys & Hobbies,Home & Living,,
pantalones cargo mujer,women's cargo pants,Ropa de Mujer,Women Clothes,Women Clothes,,
perro con perro,dog with dog,Mascotas,Pets,,,
putas cerca,whores near,Others,,,,
polvo de hadas,fairy dust,Belleza,Toys & Hobbies,Fashion Accessories,,
redmi note 12 precio colombia,redmi note 12 price colombia,Others,,,,
moños coquette,flirty bows,Hogar y Vida,Fashion Accessories,Women Clothes,Women Clothes,
redmi 12 pro max,redmi 12 pro max,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
plancha lizze extreme,lizze extreme straightener,Electrodomésticos,Beauty,Beauty,Beauty,Beauty & Personal Care
caminadores para adultos económicos,cheap walkers for adults,Salud,,,,
nintendo switch 2,Nintendo Switch 2,Videojuegos,Gaming & Consoles,Gaming & Consoles,Computers & Accessories,
catalogo royal prestige precios,royal prestige catalogue prices,Others,,,,
23028ra60l,23028ra60l,Hogar y Vida,Audio,Mom & Baby,Mom & Baby,
poco f6,little f6,Hogar y Vida,,Mobile & Gadgets,,
ns 200 barras invertidas,ns 200 backslashes,Accesorios para Vehículos,,,,
teatrical aclarador facial precio,theatrical facial lightener price,Others,,,,
honor x8b,honor x8b,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
iphone 15 pro,iphone 15 pro,Celulares y Gadgets,,,,
buffer flask,buffer flask,Hogar y Vida,Home & Living,Automobiles,Automobiles,
que regalar el dia de la madre,what to give on mother's day,Others,,,,
jordan 4 black cat,jordan 4 black cat,Deportes y Fitness,Men Shoes,Men Shoes,,
celular redmi,redmi cell phone,Celulares y Gadgets,,Mobile & Gadgets,,
redmi pad se,redmi pad se,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
txl 2024,TXL 2024,Others,Mobile & Gadgets,Fashion Accessories,Fashion Accessories,
bobbie goods,bobbie goods,Papelería,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
macbook air,macbook air,Computación,Computing,Computing,,
redmi a3,redmi a3,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
hub porn,porn hub,Ropa de Hombre,,,,
redmi 10 precio,redmi 10 price,Others,,,,
rtx 4070,rtx 4070,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
xbox series x precio colombia,xbox series x price colombia,Others,,,,
xj6 precio,xj6 price,Others,,,,
guantes termicos,thermal gloves,Accesorios de Moda,Home & Living,Home & Living,,
guantes moto,motorcycle gloves,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,Vehicle Accessories,
pañales para adultos,adult diapers,Belleza,,Health,,
audifonos iphone,iphone headphones,Celulares y Gadgets,,Mobile & Gadgets,,
pasta termica,thermal paste,Computación,Computing,Computing,,
freidora,deep fryer,Electrodomésticos,Home & Living,Home & Living,,
aire acondicionado,air-conditioning,Electrodomésticos,Home Appliance,Home & Living,,
aspiradora,vacuum cleaner,Electrodomésticos,Home Appliance,Home Appliance,,
silla mecedora,rocking chair,Hogar y Vida,,Home & Living,,
sofá,couch,Hogar y Vida,Home & Living,Home & Living,,
silla computador,computer chair,Hogar y Vida,,Home & Living,,
cortadora de ceramica,ceramic cutter,Hogar y Vida,,Beauty,,
vestidos,clothes,Ropa de Mujer,Women Clothes,Women Clothes,,
cristalix gotas,crystalix drops,Salud,,,,
diseños de cabeceras modernas tapizadas,modern upholstered headboard designs,Hogar y Vida,,,,
colores prismacolor,prismacolor colors,papelería,,Stationery,,
redmi 10 azul,redmi 10 blue,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
manteca de cacao,cocoa butter,Alimentos y Bebidas,Home & Living,,,
gotas para los ojos,eye drops,Salud,Pets,,,
haramain amber oud gold edition,haramain amber oud gold edition,Belleza,,,,
jabra audifonos,jabra headphones,Electrónica,Audio,,,
cajas sorpresa,surprise boxes,Hogar y Vida,,Toys & Hobbies,,
máquina de tatuar rotativa,rotary tattoo machine,Belleza,Fashion Accessories,Beauty,Beauty,
poco celulares,few cell phones,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
corto vestido blanco de playa,short white beach dress,Ropa de Mujer,,,,
lotes en oriente antioqueño,lots in eastern Antioquia,Hogar y Vida,,,,
luz led en cinta,led strip light,Electrónica,Home & Living,Home & Living,,
mugs para sublimar,mugs for sublimation,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
proyector samsung,samsung projector,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
exploradoras para carro,car explorers,Accesorios para Vehículos,Motorcycles,Automobiles,Automobiles,
ollas imusa,imusa pots,Electrodomésticos,Home & Living,Home & Living,Home Appliances,
takis,takis,Alimentos y Bebidas,-,,,
volkswagen gol,Volkswagen Golf,Accesorios para Vehículos,,Vehicle Accessories,,
hidrolavadora industrial,industrial pressure washer,Electrodomésticos,Home & Living,,,
doberman precio,doberman price,Mascotas,,,,
motos de segunda baratas,cheap second hand motorcycles,Accesorios para Vehículos,Motorcycles,Motorcycles,Motorcycles,
tissot 1853,tissot 1853,Joyas y Relojes,Jewelry & Watches,Jewelry & Watches,,
nappa,nappa,Ropa de Hombre,Vehicle Accessories,,,
samsung s21 ultra,samsung s21 ultra,Celulares y Gadgets,,Mobile & Gadgets,,
glucometro precio,glucometer price,Salud,Health,Health,Health,Health & Wellness
aveo,aveo,Others,Vehicle Accessories,Vehicle Accessories,,
suzuki swift,suzuki swift,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
luces led para carros,led lights for cars,Hogar y Vida,,Vehicle Accessories,,
pasta para adelgazar,pasta for weight loss,Salud,Health,,,
video beam epson,video beam epson,Electrónica,Home Appliances,Home Appliances,Home Appliances,Home Appliances
nintendo switch oled,Nintendo Switch OLED,Videojuegos,Gaming & Consoles,Mobile & Gadgets,Mobile & Gadgets,
moschino toy 2,moschino toy 2,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
loteria del quindio,quindio lottery,Accesorios para Vehículos,,,,
meecado libre,free market,Platform Terms (Mercado/Shopee),,,,
centro de entretenimiento tv,tv entertainment center,Hogar y Vida,Home & Living,,,
mini waflera,mini waffle maker,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
hidrogel,hydrogel,Celulares y Gadgets,,Mobile & Gadgets,,
perfume bond precio,bond perfume price,Belleza,,,,
las 48 leyes del poder,The 48 Laws of Power,Papelería,Home & Living,,,
autos,cars,Others,,Vehicle Accessories,,
radios de comunicacion,communication radios,Electrónica,Vehicle Accessories,Electronics,,
timbre inalambrico,wireless doorbell,Hogar y Vida,,Home & Living,,
pastor australiano,Australian Shepherd,Others,-,,,
nevera mabe,mabe fridge,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
vitrinas,showcases,Hogar y Vida,Toys & Hobbies,Toys & Hobbies,,
lc24f390fhlxzl,lc24f390fhlxzl,Others,,,,
estenciones para el pene,penis extensions,Others,Mobile & Gadgets,Cameras & Drones,Cameras & Drones,
corral graco,gracian corral,Hogar y Vida,,,,
guayaberas,guayaberas,Ropa de Hombre,,Men Clothes,,
nevera portátil eléctrica,electric portable refrigerator,Electrodomésticos,Home Appliances,Home & Living,Home & Living,
celulares flecha nokia,nokia arrow cell phones,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mesedoras de bebe,baby rockers,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
mi vacum,my vacuum,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
redmi 10a,redmi 10a,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
gabinetes electricos,electrical cabinets,Others,Home & Living,Home & Living,Home & Living,Home & Living
apuntador laser,laser pointer,Electrónica,Electronics,Home & Living,,
vegan protein,vegan protein,Alimentos y Bebidas,Men Clothes,Men Clothes,Men Clothes,Men's Wear
cargador portatil lenovo,lenovo portable charger,Celulares y Gadgets,Computers & Accessories,Computers & Accessories,,
moldes para paletas,popsicle molds,Others,Jewelry & Watches,Home & Living,,
alquiler motos medellin,motorcycle rental medellin,Others,,,,
impresora instax mini,instax mini printer,Computación,Computing,Computing,,
colchones para bebes,baby mattresses,Madre y Bebé,-,,,
hornos,ovens,Hogar y Vida,Home & Living,Home & Living,,
camara profesional canon,Canon professional camera,Electrónica,Cameras & Drones,,,
wisky buchanas,buchanan whiskey,Alimentos y Bebidas,,,,
sacos para mujer,women's bags,Ropa de Mujer,Women Clothes,Sports & Fitness,,
tienda deportivo cali,Cali sports store,Deportes y Fitness,,,,
abanicos samurai,samurai fans,Hogar y Vida,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
balones inestables,unstable balls,Deportes y Fitness,,,,
medallero,medal table,Others,Sports & Fitness,Home & Living,,
cámara para computador de mesa,desktop computer camera,Computación,,,,
north face,north face,Ropa de Hombre,,Men Clothes,,
aro de liz,Liz's ring,Juguetes y Hobbies,,Home & Living,,
princesa vestidos para niñas elegantes,princess dresses for elegant girls,Ropa de Mujer,,,,
xbox one,xbox one,Videojuegos,Video Games,Video Games,,
revista motor,motor magazine,Juguetes y Hobbies,Motorcycles,Mom & Baby,Mom & Baby,
carros usados,used cars,Others,Vehicle Accessories,,,
video beam,video beam,Electrónica,,Computing,,
samsung a52 precio colombia,samsung a52 price colombia,Celulares y Gadgets,,,,
cover max,cover max,Hogar y Vida,Mobile & Gadgets,,,
mazda 6,Mazda 6,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
clio,clio,Others,,Vehicle Accessories,,
guayos puma,puma cleats,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
piano,piano,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
akita americano,American Akita,Others,Home & Living,Home & Living,Home & Living,Home & Living
bala vibradora,vibrating bullet,Salud,Health,Health,,
collares de moda,fashion necklaces,Joyas y Relojes,,Jewelry & Watches,,
vestidos largos casuales,casual long dresses,Ropa de Mujer,Women Clothes,Women Clothes,,
punto red,red point,Computación,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
cargador iphone original,original iphone charger,Celulares y Gadgets,-,Mobile & Gadgets,,
deshidratador de alimentos,food dehydrator,Electrodomésticos,Home & Living,Home & Living,,
xiaomi redmi note 9 pro,xiaomi redmi note 9 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
cepillo,brush,Belleza,Beauty,Home & Living,,
vestidos de primera comunion 2020,first communion dresses 2020,Ropa de Mujer,,,,
base camas,bed base,Hogar y Vida,Home & Living,Home & Living,,
muebles de sala modernos,modern living room furniture,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
dell colombia,Dell Colombia,Computación,,,,
one million lucky,one million lucky,Belleza,Beauty,Beauty,Hobbies & Collections,
x.videos,x.videos,Ropa de Hombre,,,,
stumble guys,stumble guys,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
moto g6 play,moto g6 play,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
grameras digitales,digital grammers,Electrodomésticos,Home & Living,,,
shitzu,shitzu,Mascotas,,Mobile & Gadgets,,
medias termicas,thermal stockings,Ropa de Mujer,,Women Clothes,,
tigo recargas,tigo recharges,Computación,,,,
pijamas termicas,thermal pajamas,Ropa de Mujer,Women Clothes,Women Clothes,,
lavadero de motos,motorcycle wash,Accesorios para Vehículos,Motorcycles,Motorcycles,Motorcycles,
pampas,pampas,Hogar y Vida,-,Home & Living,,
leggings mujer,women's leggings,Calzado de Mujer,Women Clothes,Women Clothes,,
samsung z flip,samsung z flip,Celulares y Gadgets,,Mobile & Gadgets,,
