Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
recycle bag malaysia,recycle bag malaysia,Home & Living,Home & Living,Women's Bags,,
office cabinet,office cabinet,Home & Living,Home & Living,Home & Living,,
frank shann,Frank Shann,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
century battery,century battery,Automotive,Automotive,Automotive,,
bateri kereta murah,cheap car batteries,Automotive,Automotive,,,
ceiling fan malaysia,Malaysian ceiling fans,Home Appliances,Home Appliances,,,
adobe acrobat pro crack,adobe acrobat pro crack,Computer & Accessories,,,Computer & Accessories,
rak buku,bookshelf,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
astar,lining,Health & Beauty,Home & Living,Home & Living,,
udang galah,lobster,Groceries & Pets,Sports & Outdoor,Sports & Outdoor,,
bytefence,bytefence,Computer & Accessories,,,Computer & Accessories,
thermometer,thermometer,Home & Living,Health & Beauty,Health & Beauty,Health & Beauty,
styrofoam,styrofoam,Home & Living,Home & Living,Home & Living,,
tomtop,tomtop,Mobile & Gadgets,Sports & Outdoor,,,
swimming pool,swimming pool,Home & Living,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,
fossil malaysia,Malaysian fossils,Watches,Women's Bags,Watches,,
humidifier,humidifier,Home Appliances,Home Appliances,Home Appliances,Home Appliances,Home Appliances
bata,brick,Women's Shoes,Women Shoes,Women Shoes,Women Shoes,Women's Shoes
stroller baby,baby stroller,Baby & Toys,Baby & Toys,Baby & Toys,Baby & Toys,
spss crack,spss crack,Computer & Accessories,,Home & Living,,
张艺兴,张艺兴,Others,"Games, Books & Hobbies","Games, Books & Hobbies",,
pigeon,pigeons,Baby & Toys,Baby & Toys,Baby & Toys,Baby & Toys,
epson,epson,Computer & Accessories,Computer & Accessories,Computer & Accessories,Computer & Accessories,
ubat selsema kucing,cat cold medicine,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
ambank merchant,merchant embankment,Others,Others,,,
timing belt saga flx,timing belt saga flx,Automotive,Automotive,Automotive,Automotive,
dettol,dettol,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
r1se,r1se,"Games, Books & Hobbies",Home & Living,"Games, Books & Hobbies",,
jm gaming,jm gaming,Computer & Accessories,Computer & Accessories,,,
aeon big,aeon big,Groceries & Pets,Baby & Toys,Tickets & Vouchers,,
umpan anai-anai,termite bait,Home & Living,Groceries & Pets,,,
gerobok gaga,gaga cart,Muslim Fashion,Muslim Fashion,Muslim Fashion,,
continental cc6,continental cc6,Automotive,Automotive,Automotive,Automotive,
anas cosmetic,anas cosmetics,Health & Beauty,Health & Beauty,Health & Beauty,,
portable blender,portable blender,Home Appliances,Home Appliances,Home Appliances,Home Appliances,Home Appliances
sharp tv,sharp tv,Home Appliances,Home Appliances,Home Appliances,,
singxfashion,singxfashion,Women's Clothing,Women Clothes,Women Clothes,,
drypers,drypers,Baby & Toys,Baby & Toys,Baby & Toys,Baby & Toys,
lazafda,lazafda,Platform Terms (Lazada/Shopee),,,,Platform Terms (Lazada / Shopee)
easyparcel malaysia,easyparcel malaysia,Home & Living,Others,Others,,
baby chair,baby chair,Baby & Toys,Baby & Toys,Baby & Toys,Baby & Toys,
geografi tingkatan 2,2nd grade geography,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
medicos mask malaysia,medicos mask malaysia,Health & Beauty,Health & Beauty,Health & Beauty,,
penapis air panasonic,panasonic water filter,Home Appliances,Home Appliances,Home Appliances,,
mph,mph,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",Home & Living,
kamus bi ke bm,bi to bm dictionary,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",,
loft bed malaysia,Malaysian loft bed,Home & Living,Home & Living,,,
avast internet security 2019,avast internet security 2019,Computer & Accessories,,,,
batik viral,viral batik,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion,
baju tunang,fiance's dress,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion,
paper,paper,Home & Living,Home & Living,Home & Living,,
roku gin,gin,Groceries & Pets,Groceries & Pets,Groceries & Pets,Health & Beauty,
pepsi blackpink,pepsi blackpink,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
diy shop,DIY shop,Home & Living,Home & Living,Fashion Accessories,,
harga basikal mountain bike,mountain bike price,Sports & Outdoor,,Sports & Outdoor,,
cincin daun ketum,ketum leaf ring,Fashion Accessories,Fashion Accessories,Fashion Accessories,,
wetv,wetv,Computer & Accessories,Computer & Accessories,Computer & Accessories,Computer & Accessories,
baju raya 2021,raya clothes 2021,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion,
ph meter,pH meter,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
kk wallet,kk wallet,Women's Bags,Women's Bags,Men's Bags & Wallets,,
billion supermarket,billion supermarkets,Groceries & Pets,Baby & Toys,,,
clay mask,clay mask,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
sony playstation ps5 console pre order,sony playstation ps5 console pre order,Gaming & Consoles,,,,
conveter,converter,Computer & Accessories,,Computer & Accessories,,
rpo rim,rpo rim,Automotive,,Automotive,,
aircond 1hp,aircond 1hp,Home Appliances,Home Appliances,Home Appliances,,
langsir tingkap,window curtains,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
充气娃娃,充气娃娃,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
fgo,fgo,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
belalang dewa,grasshopper god,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
massimo bread,massimo bread,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
meja makan 8 kerusi,dining table 8 chairs,Home & Living,Home & Living,Home & Living,,
ipad 8th generation,iPad 8th generation,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
bigseller,bigseller,Others,,Health & Beauty,,
spray botol,spray bottle,Health & Beauty,Home & Living,Home & Living,,
smart watch kids,smart watch kids,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
ms glow,Mr. Glow,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
clippers hair,hair clippers,Health & Beauty,Computer & Accessories,,,
aladin pro,aladin pro,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
bms organic,bms organic,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
pirelli diablo rosso sport,pirelli diablo rosso sport,Automotive,Automotive,Automotive,Automotive,
noko malaysia,no malaysian,Home & Living,Home & Living,Groceries & Pets,,
rack shelving,rack shelving,Home & Living,Home & Living,Home & Living,,
plextone g30,plextone g30,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
cover set lc v1 vietnam,cover set lc v1 vietnam,Automotive,Automotive,Automotive,,
rtx 3080,rtx 3080,Computer & Accessories,Computer & Accessories,Computer & Accessories,Computer & Accessories,
starbucks,starbucks,Groceries & Pets,Home & Living,Home & Living,Groceries & Pets,
redmi note 9s price in malaysia,redmi note 9s price in malaysia,Mobile & Gadgets,Mobile & Accessories,,,
susu lactogen 0-12 bulan,lactogen milk 0-12 months,Baby & Toys,Baby & Toys,,,
car android player,car android player,Mobile & Gadgets,Automotive,Automotive,Automotive,
automatic hand sanitizer dispenser,automatic hand sanitizer dispenser,Health & Beauty,Health & Beauty,Health & Beauty,,
2021 calendar malaysia,2021 malaysian calendar,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
wall posters,wall posters,Home & Living,Home & Living,Home & Living,,
thomson ginkgo,thomson ginkgo,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
jam tangan g-shock,g-shock watch,Watches,Watches,Watches,,
laptop fan cooler,laptop fan cooler,Computer & Accessories,Computer & Accessories,Computer & Accessories,Computer & Accessories,
baju nikah 2020,wedding dress 2020,Muslim Fashion,Muslim Fashion,,,
lada sulah serbuk,ground pepper,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
love is sweet,love is sweet,"Games, Books & Hobbies",Fashion Accessories,Health & Beauty,,
iphone se price in malaysia,iphone se price in malaysia,Mobile & Gadgets,,,,
la senza malaysia,la senza malaysia,Women's Clothing,Women Clothes,,,
resin molds,resin molds,Fashion Accessories,Home & Living,Home & Living,Fashion Accessories,
yellow fancy betta,yellow fancy betta,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
seagm pubg,like pubg,Gaming & Consoles,,,,
lukisan bunga,flower painting,Home & Living,Home & Living,Home & Living,,
beras basmathi,basmati rice,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
bne serum,bne serum,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
viva,viva,Automotive,Automotive,Automotive,Automotive,
ps plus,p.s. plus,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
prego carbonara,prego carbonara,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
samsung a20,samsung a20,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,,
periuk shogun,shogun's pot,Home & Living,Home & Living,Home & Living,,
basikal trek,track bike,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,,
l'oreal hair color,l'oreal hair color,Health & Beauty,Health & Beauty,Health & Beauty,,
herbal farmer,herbal farmer,Health & Beauty,Groceries & Pets,Groceries & Pets,,
khalifah jewels,caliph jewels,Fashion Accessories,,Fashion Accessories,,
herba life,herbal life,Health & Beauty,Health & Beauty,Health & Beauty,,
sudo cream,sudo cream,Baby & Toys,Baby & Toys,Baby & Toys,,
nose malaysia,Malaysian nose,Women's Shoes,Health & Beauty,,,
maybelline sensational liquid matte,maybelline sensational liquid matte,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
patung buzz lightyear,buzz lightyear statue,"Games, Books & Hobbies",Baby & Toys,,,
nike killshot,nike killshot,Men's Shoes,Men Shoes,Men Shoes,,
ganador side mirror,ganador side mirror,Automotive,Automotive,Automotive,,
gbd100,gbd100,Watches,Watches,Watches,Watches,
susu tepung,powdered milk,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
t5 light led,t5 led light,Home & Living,Home & Living,Home & Living,,
usus lembu,cow intestines,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
see thru bra,see through bra,Women's Clothing,Women Clothes,Women Clothes,,
luffiya treatment foundation,luffiya treatment foundation,Health & Beauty,,Health & Beauty,,
floor mats,floor mats,Home & Living,Home & Living,Home & Living,,
dokoh kebaya,kebaya proof,Muslim Fashion,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
doa terawih,prayer,Home Appliances,,"Games, Books & Hobbies",,
levis 501,levis 501,Women's Clothing,Men Clothes,Men Clothes,Men Clothes,Men's Wear
chinese restaurants nearby,chinese restaurants nearby,Groceries & Pets,,,,
kapasitor kipas siling,ceiling fan capacitor,Home Appliances,Home & Living,Home Appliances,,
gatsby wax,gatsby wax,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
kasut getah kebun,garden rubber shoes,Men's Shoes,Men Shoes,Men Shoes,,
advocate cat,advocate paint,Groceries & Pets,,Groceries & Pets,,
babt,chapter,Baby & Toys,Baby & Toys,Baby & Toys,,
hari raya decoration,holiday decoration,Home & Living,Home & Living,,,
gold coin susu,milk gold coins,Groceries & Pets,Groceries & Pets,,,
blankets malaysia,Malaysian blankets,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
herman miller malaysia,Herman Miller Malaysia,Home & Living,,,,
pizzahut,pizzahut,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
sneakers shoes,sneakers shoes,Men's Shoes,Women Shoes,Women Shoes,,
android tv,android tv,Home Appliances,Home Appliances,Home Appliances,Home Appliances,Home Appliances
al waqiah,Al Waqiah,"Games, Books & Hobbies","Games, Books & Hobbies",Health & Beauty,,
kopi 434,coffee 434,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
codashop valorant,codashop valorant,Gaming & Consoles,Mobile & Accessories,Mobile & Accessories,,
golden mountain sauce,golden mountain sauce,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
produk putih satu badan paling berkesan,the most effective single body white product,Health & Beauty,Health & Beauty,Health & Beauty,,
redmi k40 gaming edition,redmi k40 gaming edition,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,,
oxva velocity,oxva velocity,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
ze40 rim,ze40 rims,Automotive,Automotive,Automotive,,
aurum theatre,aurum theatre,Tickets & Vouchers,,"Games, Books & Hobbies",,
durex lubricants,durex lubricants,Health & Beauty,,,Health & Beauty,
realme 6 i,realme 6 i,Mobile & Gadgets,Mobile & Accessories,,,
liveon,liveon,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
sony camera,sony camera,Cameras & Drones,Cameras & Drones,Cameras & Drones,,
realme 6pro,realme 6pro,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,,
bateri kereta,car battery,Automotive,Automotive,Automotive,Mobile & Accessories,
dryper,dryer,Baby & Toys,Baby & Toys,Baby & Toys,Baby & Toys,
tokyo revengers manga,tokyo avengers manga,"Games, Books & Hobbies","Games, Books & Hobbies",Men Clothes,"Games, Books & Hobbies",
susu nilofa,Nilofa milk,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
rog phone 3,rog phone 3,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
marry me senorita,marry me senorita,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
keladi mickey mouse,mickey mouse yams,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
keladi pari,yams,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
oil diffser,oil diffser,Home & Living,,,,
alladin pro,affinity pro,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
ikan carton,carton fish,Groceries & Pets,Pets,,,
samsung z fold 3,samsung z fold 3,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,,
uniqlo jujutsu kaisen,uniqlo jujutsu kaisen,Men's Clothing,Men Clothes,Men Clothes,Men Clothes,Men's Wear
laptop webcam,laptop webcam,Cameras & Drones,Cameras & Drones,Cameras & Drones,Mobile & Accessories,
katil single besi,iron single bed,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
uptempo nike,uptempo nike,Men's Shoes,Men Shoes,Men Shoes,,
stabilizer phone,stabilizer phone,Mobile & Gadgets,Cameras & Drones,Mobile & Accessories,Mobile & Accessories,
cempedak king,cempedak king,Groceries & Pets,Home & Living,,,
cincin klcc 3 layer,3 layer klcc ring,Fashion Accessories,Fashion Accessories,Fashion Accessories,,
balm bidara,Bidara balm,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
harga pagar dawai hijau segulung 2020,The price of a roll of green wire fence in 2020,Home & Living,,,,
tm6,tm6,Home Appliances,Home & Living,Home & Living,,
haolong,hello,Others,,Health & Beauty,,
bod impra,bod impra,Home & Living,,Mobile & Accessories,,
keluar signage,exit signage,Home & Living,Home & Living,,,
pokemon card malaysia,pokemon card malaysia,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",,
glasses chains,glasses chains,Fashion Accessories,Health & Beauty,Fashion Accessories,,
raiden shogun,raiden shogun,"Games, Books & Hobbies",Automotive,"Games, Books & Hobbies",,
harga pasaran sacha inchi,sacha inchi market price,Health & Beauty,,,,
blackpink lightstick version 2,blackpink lightstick version 2,"Games, Books & Hobbies","Games, Books & Hobbies",Home & Living,,
kssm tingkatan 4,kssm level 4,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",,
kasut pengantin mewah,luxury bridal shoes,Women's Shoes,Men Shoes,Women Shoes,,
maybeline,maybeline,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
beg gucci lelaki,men's gucci bags,Men's Bags & Wallets,Men's Bags & Wallets,Men's Bags & Wallets,,
sangkar arnab pvc,pvc rabbit cage,Groceries & Pets,,Groceries & Pets,,
kaya gardenia,rich in gardenia,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
hylos 505,hylos 505,Automotive,Automotive,Automotive,,
saliva test kit,saliva test kit,Health & Beauty,Home & Living,Health & Beauty,,
baju raya perempuan,women's raya clothes,Muslim Fashion,Muslim Fashion,Muslim Fashion,,
kettles,kettles,Home Appliances,Home & Living,Home Appliances,,
ariani online,Ariani online,Muslim Fashion,Muslim Fashion,Muslim Fashion,,
bubble warp,bubble warp,Home & Living,Home & Living,Home & Living,Others,
cuckoo water purifier,cuckoo water purifier,Home Appliances,Home Appliances,Home Appliances,,
harga enjin bot yamaha 5hp,Yamaha 5hp boat engine price,Automotive,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
hijau turquoise,turquoise green,Home & Living,Men Clothes,Muslim Fashion,,
