Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
tokyo revenger,Others,Hobbies & Collections,Men Clothes,Men Clothes
topo de bolo pop it,Casa e Decoração,Home & Living,Stationery,Stationery
sacola tnt personalizada,Papelaria,Stationery,Stationery,Stationery
camisa dia dos pais,Roupas Masculinas,,Men Clothes,Men Clothes
loja do galo,Esportes e Lazer,Men Clothes,Men Clothes,Men Clothes
sexo com prima,,,,
iphone 13 pro 128,,,,
short de academia,,Women Clothes,Women Clothes,Women Clothes
agua micelar nivea,Beleza,Beauty,Beauty,Beauty
nexgard,Animais Domésticos,Pets,Pets,Pets
álcool gel,Saúde,Health,Health,Stationery
alicate mundial,Beleza,Beauty,Beauty,Beauty
caixa bluetooth,Áudio,Audio,Audio,Audio
tapete,Casa e Decoração,Home & Living,Home & Living,Home & Living
fogão industrial 4 bocas,Casa e Decoração,Home Appliances,Home Appliances,Home & Living
fogão electrolux 5 bocas,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
luminarias,Casa e Decoração,Home & Living,Home & Living,Home & Living
depurador,Casa e Decoração,Home Appliances,Home Appliances,Home Appliances
album de fotografia,Casa e Decoração,Hobbies & Collections,Hobbies & Collections,Home & Living
bota chelsea masculina,Sapatos Masculinos,Men Shoes,Men Shoes,Sports & Outdoors
massageador para celulite,Eletroportáteis,Health,Health,Sports & Outdoors
novinha amadora,Others,,,
bastão retratil,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Hobbies & Collections
suzuki burgman,Others,Motorcycles,Motorcycles,Motorcycles
burgman,Others,Motorcycles,Motorcycles,Automobiles
mxq pro,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
kaboom,Animais Domésticos,Audio,Men Clothes,Men Clothes
atabaque,Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
biz 125,Others,Motorcycles,Motorcycles,Motorcycles
esplanada,Others,Baby & Kids Fashion,Home & Living,Home & Living
porta escova de dente,Casa e Decoração,Home & Living,Home & Living,Home & Living
colete a prova de balas,Esportes e Lazer,Men Clothes,Men Clothes,Men Bags
convite de casamento,Casa e Decoração,Home & Living,Home & Living,Home & Living
feliz natal,Others,Home & Living,Home & Living,Home & Living
placa decorativa,Casa e Decoração,Home & Living,Home & Living,Home & Living
cilios postiços naturais,Beleza,Beauty,Beauty,Beauty
cavalinho do flamengo,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Hobbies & Collections
vara para carretilha,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
gato sphynx doação,Animais Domésticos,,,
roteador tp link 3 antenas,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
tv de 60 polegadas,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
notebook i3 lenovo,Computadores e Acessórios,Computers & Accessories,Home Appliances,Home Appliances
galocha feminina,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
t7i,Áudio,Cameras & Drones,Mobile & Gadgets,Mobile & Gadgets
ssd kingston 240gb,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Home Appliances
www.olx,Others,,,
espremedor de frutas industrial,Casa e Decoração,Home Appliances,Home Appliances,Home Appliances
saia para cama box,Casa e Decoração,Home & Living,Home & Living,Home & Living
kratos,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Fashion Accessories
jaqueta couro feminina,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
lavadora brastemp,Eletroportáteis,Home Appliances,Home Appliances,Home & Living
contact madeira,Papelaria,Home & Living,Home & Living,Home & Living
quadro naruto,Casa e Decoração,Home & Living,Home & Living,Home & Living
displayport para hdmi,Computadores e Acessórios,Audio,Audio,Computers & Accessories
tela moto g7 play,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
duloren,Others,Women Clothes,Women Clothes,Men Clothes
mangueira preta,Casa e Decoração,Home & Living,Home & Living,Home & Living
piano de cauda,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Sports & Outdoors
lg k41s,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
robo para iq option,Eletroportáteis,,,
my fixer,Others,Beauty,Automobiles,Automobiles
kit barra e anilhas,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
perfume com feromônio,Beleza,Beauty,Beauty,Beauty
cadeira bistro,Casa e Decoração,Home & Living,Home & Living,Home Appliances
copo bolha 250ml,Casa e Decoração,Home & Living,Home & Living,Home & Living
camisa dragon ball,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
tapetes para cozinha antiderrapante,Casa e Decoração,,Home & Living,Home & Living
coleira antipulgas gatos,Animais Domésticos,Pets,Pets,Pets
sandalia ortopedica,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
sandalia salto baixo,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
vestidos longos plus size,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
pa66-gf30,Acessórios de Moda,Mobile & Gadgets,Home Appliances,Home Appliances
ar condicionado portatil philco,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
roupa de gestante,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
epson l4150,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
churasqueira,Casa e Decoração,Home & Living,Home & Living,Food & Beverages
freecel,Celulares e Dispositivos,Health,Mobile & Gadgets,Mobile & Gadgets
braceletes femininos,Relógios,Fashion Accessories,Fashion Accessories,Fashion Accessories
capacete cairbull,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
mouse redragon,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
pc completo,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
vga pra hdmi,Computadores e Acessórios,Audio,Audio,Computers & Accessories
bebedouro para cachorros,Animais Domésticos,Pets,Pets,Pets
estribo fusca,Automóveis,Automobiles,Automobiles,Automobiles
tacas de vinho,Casa e Decoração,Home & Living,Home & Living,Home & Living
esmogi,Brinquedos e Hobbies,,,
amogus,Others,Mom & Baby,Mom & Baby,Hobbies & Collections
blusa térmica feminina,Roupas Femininas,Women Clothes,Women Clothes,Sports & Outdoors
casaco teddy branco,Roupas Femininas,Women Clothes,Women Clothes,Home & Living
coturno dakota,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
pirocao,Others,Health,Health,Health
iphone 13 pro max 1tb,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
papa bolinha,Eletroportáteis,Home & Living,Home & Living,Home & Living
strass,Beleza,Beauty,Beauty,Beauty
bandeira do pt,Esportes e Lazer,Home & Living,Home & Living,Stationery
microfone sem fio kadosh,Áudio,Audio,Audio,Audio
iphone 13 pro 128,Celulares e Dispositivos,,,
leite condensado italac,Alimentos e Bebidas,Food & Beverages,Food & Beverages,Books & Magazines
furadeira e parafusadeira dewalt,,Home & Living,Home & Living,Home & Living
pilhas aa,,Home Appliances,Home Appliances,Audio
som automotivo com bluetooth,Automóveis,Automobiles,Automobiles,Home Appliances
montana,Others,Automobiles,Automobiles,Hobbies & Collections
japamala,Relógios,Fashion Accessories,Fashion Accessories,Fashion Accessories
chapinha lizze,Eletroportáteis,Beauty,Beauty,Beauty
mesa bistro,Casa e Decoração,Home & Living,Home & Living,Home & Living
aparelho para medir saturação,Saúde,Health,Health,Health
prateleiras para quarto,Casa e Decoração,Home & Living,Home & Living,Home & Living
aplique de cabelo,Beleza,Fashion Accessories,Fashion Accessories,Fashion Accessories
amerinas,Platform Terms (Shopee / Mercado),Home & Living,Home & Living,Home & Living
colchão box casal,Casa e Decoração,Home & Living,Home & Living,Home & Living
samsung note 8,Computadores e Acessórios,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
optimus prime,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Hobbies & Collections
whisky glenfiddich,Others,Food & Beverages,Food & Beverages,Food & Beverages
bolinhas para piscina,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
caneleira muay thai,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
onibus a venda,Others,Men Clothes,Mom & Baby,Mom & Baby
mix lar,Casa e Decoração,Home & Living,Home & Living,Home & Living
sisal,Others,Stationery,Stationery,Stationery
suculenta,Others,Home & Living,Home & Living,Home & Living
monitor 19 polegadas,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Home & Living
ps4,Jogos e Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
orloff,Others,Food & Beverages,Food & Beverages,Home & Living
carro da barbie,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
esteira ergométrica profissional,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
bolsa para ferramentas,Casa e Decoração,Home & Living,Home & Living,Home & Living
tv 32 smart,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
cera cristalizadora,Automóveis,Automobiles,Automobiles,Automobiles
dt,Others,Motorcycles,Mobile & Gadgets,Motorcycles
dell notebook,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
tv smart 39 polegadas,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
fonte tatuagem,Acessórios de Moda,Beauty,Beauty,Beauty
tanquinho 12kg,Casa e Decoração,Home Appliances,Home Appliances,Home Appliances
mandril,Others,Home & Living,Home & Living,Beauty
conjunto ciclismo,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
singer,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
kit tenis masculino,Sapatos Masculinos,Men Shoes,Men Shoes,Men Shoes
iphone 6 plus 128gb,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Audio
whisky dalmore,Alimentos e Bebidas,Food & Beverages,Food & Beverages,Food & Beverages
bolsa lequeen,Mãe e Bebê,Mom & Baby,Mom & Baby,Mom & Baby
lona para caminhão,Automóveis,Home & Living,Home & Living,Home & Living
185/60 r15,Automóveis,Automobiles,Automobiles,Automobiles
chapa para lanches profissional,Casa e Decoração,,Home Appliances,Home Appliances
essencia narguile,Others,Home & Living,Home & Living,Home & Living
mause sem fio,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
miçangas atacado,Casa e Decoração,Stationery,Fashion Accessories,Fashion Accessories
abraçadeira de nylon,Casa e Decoração,Home & Living,Home & Living,Stationery
one hyper,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
gostosa de lingerie,Others,Women Clothes,Women Clothes,Women Clothes
balcão cooktop 4 bocas,Casa e Decoração,Home Appliances,Home & Living,Home & Living
ford fusion 2010,Others,Automobiles,Automobiles,Automobiles
tabela fipe ecosport,Others,,,
eucalipto tratado,Others,Home & Living,Home & Living,Home & Living
cane corso,Others,Pets,Pets,Pets
da prata,Relógios,Fashion Accessories,Fashion Accessories,Watches
jetta 2009,Others,Automobiles,Automobiles,Automobiles
ovos de páscoa infantil,Alimentos e Bebidas,Food & Beverages,Baby & Kids Fashion,Mom & Baby
fibran,Casa e Decoração,Beauty,Beauty,Beauty
carrinho moisés,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Fashion Accessories
progressiva let me be,Beleza,Beauty,Beauty,Beauty
medidor de saturação,Áudio,Health,Health,Health
palavras de motivação,Casa e Decoração,,Home & Living,
play 3,Jogos e Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
anime play,Others,Mobile & Gadgets,Hobbies & Collections,Hobbies & Collections
cartoon ff,Others,Hobbies & Collections,Mom & Baby,Mom & Baby
tênis nike masculino,Sapatos Masculinos,Men Shoes,Men Shoes,Men Shoes
capinhas para iphone 11,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Audio
cameras de segurança intelbras,Casa e Decoração,Cameras & Drones,Cameras & Drones,Cameras & Drones
travesseiro ortopédico cervical,Saúde,Home & Living,Home & Living,Health
notebook aple,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
0x0 0x0,Others,,,
gordinha nua,Others,,,
mila azul,Mãe e Bebê,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
samsung a03,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
toots thielemans,Others,Hobbies & Collections,Hobbies & Collections,Books & Magazines
blusa puffer feminina,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
torneira elétrica 220v,Casa e Decoração,Home & Living,Home & Living,Home & Living
backdrop,Casa e Decoração,Cameras & Drones,Home & Living,Home & Living
contexto me,Others,,,
case iphone 12,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cafeteira dolce gusto 220v,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
camisa manchester city,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
tn plus,Sapatos Masculinos,Men Shoes,Men Shoes,Men Shoes
blusa tule,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
glucosamina e condroitina,Saúde,Health,Health,Health
caixas mdf,,Home & Living,Home & Living,Stationery
ps4,Celulares e Dispositivos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
2ds,Jogos e Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
creta,Others,Automobiles,Automobiles,Automobiles
agua e fogo,Papelaria,,Home & Living,
spinner,Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
dicionario aurelio,Papelaria,Books & Magazines,Books & Magazines,Hobbies & Collections
aparelho de barbear,Beleza,Beauty,Beauty,Beauty
moedor de pimenta do reino,Others,Home & Living,Home & Living,Home & Living
celular motorola g6,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pulseira amazfit bip,Relógios,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tablet 16gb,Computadores e Acessórios,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
rack preto,Casa e Decoração,Home & Living,Home & Living,Home & Living
superstore,Platform Terms (Shopee / Mercado),Home & Living,Home & Living,Home & Living
buffet aparador,Casa e Decoração,Home & Living,Home & Living,Home & Living
eucalipto tratado,Casa e Decoração,Home & Living,Home & Living,Home & Living
fone sem fio xiaomi,Celulares e Dispositivos,Audio,Audio,Audio
mi band 2,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
fundo fotografico,Casa e Decoração,Cameras & Drones,Cameras & Drones,Cameras & Drones
churrasqueira de tijolo,Casa e Decoração,Home & Living,Home Appliances,Home & Living
play 3,Jogos e Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
pneu 195 60 r15,Automóveis,Automobiles,Automobiles,Automobiles
ps4,Jogos e Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
potes para mantimentos,Others,Home & Living,Home & Living,Home & Living
colageno hidrolisado verisol,Saúde,Health,Health,Health
smart tv 49 polegadas,Eletroportáteis,Home Appliances,Computers & Accessories,Computers & Accessories
luminária pendente,Casa e Decoração,Home & Living,Home & Living,Home & Living
chevette a venda,Others,Sports & Outdoors,Automobiles,Automobiles
prateleira de vidro,Casa e Decoração,Home & Living,Home & Living,Home & Living
parafusadeira makita 12v,Casa e Decoração,Home & Living,Home & Living,Home Appliances
escova de cabelo,Beleza,Beauty,Beauty,Beauty
j7pro,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ipad 2,Computadores e Acessórios,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
estetoscópio littmann classic iii,Saúde,Health,Health,Beauty
adesivo de parede infantil,Casa e Decoração,Home & Living,Home & Living,Home & Living
torneira eletrica para cozinha,Others,Home & Living,Home & Living,Home & Living
piscina com filtro,Casa e Decoração,Mom & Baby,Home Appliances,Home Appliances
m31,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
rx 5600,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
iphone em,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
impressora para sublimação,Computadores e Acessórios,Computers & Accessories,Men Clothes,Stationery
placa,Others,Home & Living,Home & Living,Audio
caneta permanente,Papelaria,Stationery,Stationery,Stationery
kit tie dye,Papelaria,Beauty,Stationery,Stationery
hot wheels monster truck,Brinquedos e Hobbies,Hobbies & Collections,Mom & Baby,Beauty
conversor de 220 para 110,Áudio,Home & Living,Home & Living,Home Appliances
giz pastel oleoso,Papelaria,Stationery,Stationery,Stationery
creta,Others,Automobiles,Automobiles,Automobiles
relarone,Others,Health,Health,Health
beagle,Others,Home & Living,Home & Living,Cameras & Drones
polia,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
nivel,Others,Home & Living,Home & Living,Home & Living
mochila mulher maravilha,Bolsas Femininas,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
ar condicionado midea 12000 inverter,Eletroportáteis,,Home Appliances,
motorola edge plus,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
