Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
trailers a escala,,Mobile & Gadgets,Gaming & Consoles,Gaming & Consoles
mesa de billar,Hogar y Vida,Sports & Outdoors,Sports & Outdoors,Hobbies & Collections
samsung a32,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
incasolfarmacia guadalajara,Others,,,
audifonos apple,Celulares y Gadgets,Audio,Audio,Audio
converse.,Calzado de Mujer,Men Shoes,Men Shoes,Men Shoes
tenis para mujer,Calzado de Mujer,Women Shoes,Women Shoes,Men Shoes
procesador de alimentos,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
brincolin para bebe,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby
ps vita,Videojuegos,Gaming & Consoles,Gaming & Consoles,Computers & Accessories
packs mexicanas,Others,,,
zack snyder's justice league,Videojuegos,Automobiles,Mom & Baby,Mom & Baby
moneda de 20 pesos 500 años de veracruz donde vender,Juguetes y Hobbies,,,
muñeco de bts,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Hobbies & Collections
album be,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Pets
suelas,Others,Baby & Kids Fashion,Men Shoes,Women Shoes
tenis nike blancos,Calzado de Mujer,Men Shoes,Men Shoes,Sports & Outdoors
cantinflora,Deportes y Fitness,Home & Living,Home & Living,Home & Living
gacha life,Juguetes y Hobbies,Home & Living,Women Clothes,Fashion Accessories
pantalla iphone 11,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
hyundia,Others,,,
sofá cama matrimonial,Hogar y Vida,Pets,Home & Living,Home & Living
vestido de novia,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes
tarjeta sd,Computación,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
laptop core i3,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
tacoma,Others,Automobiles,Automobiles,Automobiles
dunk low,Calzado de Mujer,Men Shoes,Men Shoes,Automobiles
tubo pvc 6 pulgadas,Hogar y Vida,Home & Living,Home & Living,Home & Living
lo real de guerrero,Others,,,
trampas para ratas,Mascotas,Mobile & Gadgets,Home & Living,Home & Living
bastidores,,Stationery,Fashion Accessories,Fashion Accessories
colchones inflables,Hogar y Vida,Mom & Baby,Home & Living,Home & Living
boiler eléctrico,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
carteras para hombre,Bolsas de Hombre,Men Bags,Men Bags,Men Bags
corolla,Others,Automobiles,Hobbies & Collections,Hobbies & Collections
impresora de fotos,Computación,Cameras & Drones,Cameras & Drones,Cameras & Drones
nissan gtr,Others,Hobbies & Collections,Hobbies & Collections,Automobiles
gabinetes para baño,Hogar y Vida,,,
rompecabezas de 1000 piezas,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Computers & Accessories
ama,Others,,,
volante para xbox one,Computación,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
audífonos,Celulares y Gadgets,Audio,Audio,Audio
woquitokis,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
refrigerador horizontal,Electrodomésticos,Mom & Baby,Home & Living,Home & Living
concentrador de oxígeno de 10 litros,Others,Mobile & Gadgets,Health,Fashion Accessories
playera cruz azul,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
llaves para regadera,Hogar y Vida,Home & Living,Home & Living,Fashion Accessories
vortex 250,Others,Motorcycles,Motorcycles,Motorcycles
henna para cejas,Belleza,Beauty,Beauty,Beauty
sobres,Papelería,Stationery,Stationery,Stationery
buggy,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
scottishfold,Others,,,
olla de coccion lenta,Hogar y Vida,,,
terreneitor,Juguetes y Hobbies,,,
damian,Others,Sports & Outdoors,Women Clothes,Women Clothes
rines para vocho,Others,Automobiles,Automobiles,Automobiles
pain olympic,,,,
chainsaw man libros,,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
pc gamer,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
seltos,Others,Automobiles,Automobiles,Automobiles
disfraz,Juguetes y Hobbies,Women Clothes,Men Clothes,Home & Living
dawn of the black hearts,Juguetes y Hobbies,Men Clothes,Men Clothes,Men Clothes
wifi repetidor,Electrónica,Computers & Accessories,Computers & Accessories,Computers & Accessories
tanque de gas 10 kg,Hogar y Vida,Fashion Accessories,Home & Living,Women Clothes
doksuri,Alimentos y Bebidas,,,
roku express,Electrónica,Home Appliances,Home Appliances,Mobile & Gadgets
nardo puro,Salud,Home & Living,Men Clothes,Men Clothes
motor de vocho,Others,Mobile & Gadgets,Mom & Baby,Baby & Kids Fashion
rotomartillo makita,Hogar y Vida,Home & Living,Home & Living,Computers & Accessories
tous,Ropa de Mujer,Fashion Accessories,Fashion Accessories,Fashion Accessories
teclados inalambricos,Computación,Computers & Accessories,Audio,Audio
levi akerman,Ropa de Mujer,,Hobbies & Collections,
pc gamer,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
free fire,Ropa de Hombre,Mobile & Gadgets,Home & Living,Gaming & Consoles
pink puss,Belleza,,,
el club de las 5 de la mañana,Libros y Revistas,Beauty,Stationery,Fashion Accessories
chupones para vidrio,Others,Pets,Pets,Women Clothes
maletibe,Miscellaneous,,,
melox,Salud,Health,Health,Health
desde mi cielo,Libros y Revistas,Books & Magazines,Books & Magazines,Audio
sillas eames,Hogar y Vida,Home & Living,Home & Living,Home & Living
tinacos rotoplas medidas y,Hogar y Vida,,,
honor 50 lite,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
casadas infieles,Others,,,
samsung s7,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mochilas con ruedas,Bolsas de Mujer,Baby & Kids Fashion,Baby & Kids Fashion,Women Bags
silla de ruedas electricas,,,,
evil dead,,Men Clothes,Men Clothes,Hobbies & Collections
bulldog ingles,Mascotas,Men Clothes,Men Clothes,Men Clothes
nike 97 air max,Calzado de Mujer,Men Shoes,Men Shoes,Women Bags
perro pug,Mascotas,Pets,Fashion Accessories,Fashion Accessories
crema la milagrosa,Belleza,,,
vibazina,Salud,Beauty,Beauty,Beauty
vestidos largos,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes
ibiza 2013,Others,,,
vestidos de primera comunion,Ropa de Mujer,Women Clothes,Women Clothes,Audio
maltez perro,Mascotas,,,
cascos avg,Accesorios para Vehículos,Motorcycles,Motorcycles,Motorcycles
pantalla blanca,Electrodomésticos,Audio,Audio,Audio
tenis dior,Calzado de Mujer,Men Shoes,Men Shoes,Fashion Accessories
llanta 205 55 r16,Others,Automobiles,Automobiles,Automobiles
lps juguetes,Juguetes y Hobbies,Hobbies & Collections,Mom & Baby,Mom & Baby
cinsa,Hogar y Vida,Home & Living,Home & Living,Home & Living
iphone x,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
fifa 22,Videojuegos,Sports & Outdoors,Gaming & Consoles,Men Shoes
green marvel,Salud,Mom & Baby,Mom & Baby,Mom & Baby
manga tigre,Ropa de Hombre,Fashion Accessories,Baby & Kids Fashion,Baby & Kids Fashion
incasol para que sirve,Salud,,,
google fan,Electrónica,,,
tequila azul,Alimentos y Bebidas,,,
pintura de aceite comex,Hogar y Vida,Home & Living,Home & Living,Home & Living
calentadores de gas,,Home Appliances,Home Appliances,Stationery
venta de caballos,Others,Fashion Accessories,Fashion Accessories,Fashion Accessories
audífonos,Electrónica,Audio,Audio,Audio
regletas,Juguetes y Hobbies,Home & Living,Home & Living,Home & Living
ampermetro,Miscellaneous,Home & Living,Home & Living,Home & Living
msrcos para fotos,Hogar y Vida,,,
mikey tokyo revengers,Juguetes y Hobbies,Home & Living,Men Clothes,Men Clothes
pants,Ropa de Hombre,Sports & Outdoors,Men Clothes,Home & Living
rotomartillo demoledor,Hogar y Vida,Home & Living,Home & Living,Home & Living
por un beso julia quinn,Libros y Revistas,,,
impresora laser,Computación,Computers & Accessories,Men Clothes,Men Clothes
t cross,Others,,Automobiles,Automobiles
golf r,Others,,Automobiles,
ventilador record,Electrodomésticos,,,
oracion de la santa muerte,Libros y Revistas,,,
flash pestañas,Belleza,,,
barbie cutie reveal,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
guayabera,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes
botas para hombre,Calzado de Hombre,Men Shoes,Men Shoes,Women Shoes
tesalon perlas,Salud,,,
vestidos de princesas,Moda para Bebés y Niños,Baby & Kids Fashion,Baby & Kids Fashion,Home Appliances
alliviax 550,Salud,,,
attitude,Others,Men Clothes,Fashion Accessories,Fashion Accessories
fexofenadina,Salud,Health,Health,Health
espejo de cuerpo completo,,Home & Living,Home & Living,Stationery
aveo 2016,,,,
todos quieren a daisy jones,,Women Clothes,Books & Magazines,Mobile & Gadgets
bajo quinto,Juguetes y Hobbies,Hobbies & Collections,Motorcycles,Hobbies & Collections
calentador electrico,Electrodomésticos,Home Appliances,Home Appliances,Fashion Accessories
johnny sins,Others,Men Clothes,Men Clothes,Hobbies & Collections
mandiles,Hogar y Vida,Home & Living,Home & Living,Home & Living
packs 18,Others,,,
com,Platform Terms (Mercado/Shopee),Mobile & Gadgets,Audio,Audio
250 moto,Others,,,
otamatone,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
minidiva,Juguetes y Hobbies,,,
smart,Others,Mobile & Gadgets,Mobile & Gadgets,Home & Living
tornillo de banco,Hogar y Vida,Home & Living,Home & Living,Sports & Outdoors
xxxxx,Others,,,
katana de zenitsu,Juguetes y Hobbies,Men Clothes,Stationery,Stationery
estacion de soldadura,Others,Home & Living,Home & Living,Computers & Accessories
alaciado permanente,Belleza,Beauty,Beauty,Beauty
pintura para alberca,Hogar y Vida,,,
cómo hacen el amor,Libros y Revistas,,,
llantas 185/60 r14,Others,,,
amperimetro de gancho,Hogar y Vida,Home & Living,Home & Living,Home & Living
adidas forum,Calzado de Hombre,Men Shoes,Men Shoes,Men Clothes
plumones tombow,Papelería,Stationery,Stationery,Stationery
last night in soho,Others,,,
impermeables,Ropa de Mujer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
echo show 15,Electrónica,Mobile & Gadgets,Audio,Audio
rare beauty,Belleza,Watches,Beauty,Beauty
vitrinas y mostradores para negocios,Hogar y Vida,,,
cantinas,Hogar y Vida,Men Clothes,Hobbies & Collections,Hobbies & Collections
hentai lol,,,,
estufa,,Sports & Outdoors,Home & Living,Home & Living
prno,Celulares y Gadgets,Audio,Audio,Audio
birrete,Ropa de Mujer,Fashion Accessories,Fashion Accessories,Fashion Accessories
bratz,Calzado de Mujer,Mobile & Gadgets,Mom & Baby,Home & Living
doverman,Mascotas,,,
dogo argentino,Mascotas,Men Clothes,Books & Magazines,Books & Magazines
plastidip,Hogar y Vida,,Automobiles,Automobiles
plastico para emplayar,Hogar y Vida,Home & Living,Home & Living,Home & Living
anillos de boda,Joyas y Relojes,Fashion Accessories,Fashion Accessories,Mobile & Gadgets
ssd 1tb,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
subwoofer amplificado,Computación,Automobiles,Automobiles,Audio
tanques estacionarios,Hogar y Vida,,,
estufa mabe,Electrodomésticos,Home Appliances,Home Appliances,Home & Living
conducon,Miscellaneous,,,
phone 11,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
taladro makita,Hogar y Vida,Home & Living,Home & Living,Mobile & Gadgets
infra,Miscellaneous,Sports & Outdoors,Stationery,Stationery
miku nakano,Hogar y Vida,Hobbies & Collections,Hobbies & Collections,Mobile & Gadgets
botellas de tequila,Alimentos y Bebidas,Home & Living,Home & Living,Home & Living
army bomb,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
disco menstrual,Salud,Health,Health,Health
fibra de vidrio,Others,Mobile & Gadgets,Sports & Outdoors,Sports & Outdoors
sillones,Hogar y Vida,Home & Living,Home & Living,Women Clothes
las 5 heridas que impiden ser uno mismo,Libros y Revistas,Books & Magazines,Books & Magazines,Home & Living
comedores baratos,Hogar y Vida,,,
reloj,Joyas y Relojes,Watches,Watches,Mobile & Gadgets
nucan adulto,Mascotas,Pets,Pets,Pets
enfriador,Electrodomésticos,Computers & Accessories,Home Appliances,Automobiles
motocicletas,Others,Motorcycles,Hobbies & Collections,Sports & Outdoors
tenis salomon,Calzado de Hombre,Men Shoes,Men Shoes,Sports & Outdoors
gps para autos,,,Automobiles,Automobiles
calentador,,Home Appliances,Home Appliances,Home & Living
sony wh-ch510,,Audio,Audio,Mobile & Gadgets
espejo,,Beauty,Home & Living,Home & Living
que es dialine y para que sirve,Salud,,,
videos caseros mexico,Others,,,
termometro infrarrojo,Salud,Home & Living,Health,Health
anaquel metalico,Hogar y Vida,Home & Living,Home & Living,Home & Living
bateria,Electrónica,Mobile & Gadgets,Home & Living,Stationery
bicicletas rodada 24,Deportes y Fitness,,Sports & Outdoors,
audifonos samsung,Celulares y Gadgets,Audio,Audio,Audio
black shark 4,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Motorcycles
celular huawei y9,Celulares y Gadgets,,Mobile & Gadgets,
tablet,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Sports & Outdoors
sexteen,Miscellaneous,,,
bratz,Juguetes y Hobbies,Mobile & Gadgets,Mom & Baby,Home & Living
mujeres tetonas,Others,Mobile & Gadgets,Fashion Accessories,Fashion Accessories
sillas de ruedas,Hogar y Vida,Home & Living,Health,Hobbies & Collections
monedas de 100 pesos mexicanos,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
nitraflex,Salud,Health,Health,Health
meracdo libre,Platform Terms (Mercado/Shopee),,,
letreroa,Miscellaneous,Home & Living,Home & Living,Home & Living
audi tt,Others,Automobiles,Automobiles,Automobiles
pistolas de balines,Juguetes y Hobbies,Mobile & Gadgets,Mom & Baby,Beauty
parrillas electricas,Electrodomésticos,Home & Living,Home Appliances,Home Appliances
autos usados mazatlan,Others,,,
cubetas de plastico,Others,Beauty,Home & Living,Home & Living
rotomartillo bosch,Hogar y Vida,Home & Living,Home & Living,Automobiles
pintura blanca comex,Hogar y Vida,Sports & Outdoors,Women Clothes,Women Clothes
san cipriano oración,Libros y Revistas,,,
oración de san cipriano,Libros y Revistas,,,
huawei watch kids 4 pro,Celulares y Gadgets,,,
hentai milf,Ropa de Hombre,Fashion Accessories,Computers & Accessories,Computers & Accessories
jersey real madrid,Ropa de Hombre,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
ford ranger 2010,Others,,,
p30 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Audio
bajaj motos,Others,Motorcycles,Motorcycles,Motorcycles
dom perignon,Alimentos y Bebidas,,,
reloj fossil,Joyas y Relojes,Watches,Watches,Watches
mazon,Platform Terms (Mercado/Shopee),,,
tatuajes,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Beauty
anillos para el pene,Miscellaneous,Health,Health,Health
adriana olivares,Others,,,
aceite para motor,,Automobiles,Motorcycles,Motorcycles
retinol,,Beauty,Beauty,Health
honor 70,,Mobile & Gadgets,Mobile & Gadgets,Men Shoes
iphone 8,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Audio
bomba para inflar globos,Hogar y Vida,Home & Living,Home & Living,Stationery
camion de volteo,Others,Mom & Baby,Mom & Baby,Beauty
attitude 2017,Others,Automobiles,Automobiles,Automobiles
compresora para pintar,Hogar y Vida,Home & Living,Home & Living,Home & Living
iphone 8,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Audio
dreammovies,Juguetes y Hobbies,,,
de pintura comex 19 litros,Hogar y Vida,,,
vestidos de primera comunión,Ropa de Mujer,Women Clothes,Baby & Kids Fashion,Mobile & Gadgets
itslika,Others,Motorcycles,Motorcycles,Motorcycles
vibradpres,Miscellaneous,Health,Health,Health
convertidor de mp3,Electrónica,,Mobile & Gadgets,Mobile & Gadgets
papel contact,Papelería,Home & Living,Women Bags,Women Bags
fundas aesthetic,Celulares y Gadgets,Mobile & Gadgets,Gaming & Consoles,Fashion Accessories
ibiza 2015,Others,Automobiles,Automobiles,Automobiles
anillos de boda,Joyas y Relojes,Fashion Accessories,Fashion Accessories,Mobile & Gadgets
juguetes de polly pocket,Juguetes y Hobbies,,,
lomecan,Salud,Health,Health,Health
p40 pro,Celulares y Gadgets,Mobile & Gadgets,Watches,Audio
iphone 13 rosa,Celulares y Gadgets,,,
cartas de amor,Libros y Revistas,Fashion Accessories,Stationery,Stationery
enfriador de aire honeywell,Electrodomésticos,Home Appliances,Home Appliances,Fashion Accessories
iphone x reacondicionado,Celulares y Gadgets,,Mobile & Gadgets,
ovulos para infeccion,Salud,,,
ovatol,Salud,Women Clothes,Women Clothes,Women Clothes
plagafin,Hogar y Vida,Home & Living,Home & Living,Home & Living
solitario,Libros y Revistas,Fashion Accessories,Fashion Accessories,Fashion Accessories
ahegao hentai,,Men Clothes,Sports & Outdoors,Sports & Outdoors
army bomb,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
packs 18,Celulares y Gadgets,,,
pomeranio,Mascotas,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
spark 2016,Others,Automobiles,Automobiles,Automobiles
arena para gatos,Mascotas,Pets,Pets,Watches
cocinas integrales economicas,Hogar y Vida,,,
fundas para iphone 11,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
accesorios para baño,Hogar y Vida,Home & Living,Home & Living,Sports & Outdoors
gato siames,Mascotas,Stationery,Pets,Pets
italika refacciones,Accesorios para Vehículos,,,
tazas navideñas,Hogar y Vida,Home & Living,Home & Living,Home & Living
2,Others,Mobile & Gadgets,Audio,Audio
cerave gel limpiador espumoso,Belleza,Beauty,Beauty,Beauty
termómetros digitales,Salud,Home & Living,Pets,Pets
alexaamazon,Platform Terms (Mercado/Shopee),,,
ssd 500gb,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
tamices,Salud,,,
senju tokyo revengers,Juguetes y Hobbies,Fashion Accessories,Men Clothes,Men Clothes
vinimex total,Hogar y Vida,,,
pack de famosas,Others,,,
immunocal platinum,Hogar y Vida,Beauty,Beauty,Beauty
fular,Madre y Bebé,Fashion Accessories,Fashion Accessories,Fashion Accessories
pintura blanca comex,Hogar y Vida,Sports & Outdoors,Women Clothes,Women Clothes
te divina para que sirve,Alimentos y Bebidas,,,
globos de graduacion,Hogar y Vida,Home & Living,Home & Living,Stationery
oreo pokemon,Celulares y Gadgets,Hobbies & Collections,Mom & Baby,Mom & Baby
mochilas ruz,Bolsas de Hombre,Men Bags,Men Bags,Men Bags
jujutsu kaisen 0,Libros y Revistas,Hobbies & Collections,Men Clothes,Men Clothes
sirius pro,Celulares y Gadgets,Audio,Mobile & Gadgets,Audio
areneros para gatos,Mascotas,Pets,Pets,Pets
saco de boxeo,,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
yoyos,,Hobbies & Collections,Health,Beauty
los renglones torcidos de dios libro,,,,
sudadera,,Men Clothes,Men Clothes,Men Clothes
audifonos bluetooth sony,,Audio,Audio,Mobile & Gadgets
pijamas,,Women Clothes,Women Clothes,Mom & Baby
nissan estaquitas,Others,Automobiles,Automobiles,Automobiles
