Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
jbl flip 5,Mobile & Gadgets,Audio,Audio,Audio
outdoor life,Sports & Outdoors,Sports & Outdoors,Home & Living,Home & Living
hammock stands,Sports & Outdoors,Sports & Outdoors,Home & Living,Home & Living
dri fir,Sports & Outdoors,Home & Living,Home & Living,Home & Living
corsx,,Beauty,Beauty,Beauty
natto,,Health,Food & Beverages,Food & Beverages
bardox,Health & Wellness,Health,Health,Beauty
gamestop,Video Games,Hobbies & Collections,Men Clothes,Men Clothes
snacks,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
carrom board,Hobbies & Books,Hobbies & Collections,Hobbies & Collections,Sports & Outdoors
skechers one piece,Men's Shoes,Men Shoes,Men Shoes,Men Shoes
the planet traveller,Travel & Luggage,Hobbies & Collections,Travel & Luggage,Travel & Luggage
skp,Home & Living,Home & Living,Home & Living,Home & Living
shopeepee,Others,,,
display case,Hobbies & Books,Mobile & Gadgets,Home & Living,Home & Living
soda stream,Home Appliances,Home Appliances,Home Appliances,Food & Beverages
off white t shirt,Men's Wear,Men Clothes,Men Clothes,Men Shoes
grey and sanders,Home & Living,Home & Living,Automobiles,Automobiles
lv shoulder bag,Women's Bags,Women Bags,Women Bags,Women Bags
panoxyl,Beauty & Personal Care,Beauty,Beauty,Beauty
xiaomi monitor,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
dell latitude 3410,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
study desk with shelves,Home & Living,Home & Living,Home & Living,Home & Living
led mirror light,Home & Living,Home & Living,Home & Living,Home & Living
heat pad,Sports & Outdoors,Home & Living,Health,Food & Beverages
bath bombs,Beauty & Personal Care,Beauty,Beauty,Beauty
plastic box container,Home & Living,Home & Living,Home & Living,Home & Living
iris ohyama,Home Appliances,Home Appliances,Home Appliances,Health
samsung frame tv,Home Appliances,Home Appliances,Home Appliances,Home Appliances
kate spade bag,Women's Bags,Women Bags,Women Bags,Women Bags
pokemon brilliant diamond,Video Games,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
sexy bra panty set,Women's Apparel,,Women Clothes,Women Clothes
oppo a93,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
baking whisk,Home & Living,Home & Living,Home & Living,Home & Living
track pants,Men's Wear,Men Clothes,Sports & Outdoors,Men Clothes
bus toy,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Hobbies & Collections
curtain rod,Home & Living,Home & Living,Home & Living,Home & Living
highlighter stabilo,Home & Living,Stationery,Stationery,Stationery
cap for man,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
m atx case,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
korean dresses,Women's Apparel,Women Clothes,Women Clothes,Baby & Kids Fashion
iris ohyama,Home Appliances,Home Appliances,Home Appliances,Health
outdoor life,,Sports & Outdoors,Home & Living,Home & Living
monitor arm,,Computers & Accessories,Computers & Accessories,Computers & Accessories
liveup rebate,Platform Terms (Lazada / Shopee),,,
pampers,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
styrofoam box,Home & Living,Home & Living,Home & Living,Home & Living
wallpaper,Home & Living,Home & Living,Home & Living,Home & Living
dewalt,Home Appliances,Home & Living,Home & Living,Men Shoes
parchment paper,Home & Living,Home & Living,Home & Living,Home & Living
moon cake mold,Home & Living,Home & Living,Home & Living,Food & Beverages
mobile relation,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
minoxidil,Beauty & Personal Care,Beauty,Beauty,Beauty
chair plastic,Home & Living,Home & Living,Home & Living,Home & Living
decathlon bicycle,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
sky lighting,Home & Living,Home & Living,Home & Living,Home & Living
huawei matebook d 15,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
dvd player,Home Appliances,Audio,Audio,Home Appliances
samsung galaxy a52,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ettusais,Beauty & Personal Care,Beauty,Beauty,Beauty
display cabinets,Home & Living,Home & Living,Home & Living,Home & Living
denim skirts,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
re play,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
phone lanyard,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
lysol spray disinfectant,Home & Living,Health,Health,Home & Living
younghearts,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
花 西子 新加坡,Beauty & Personal Care,,,
kskin,Beauty & Personal Care,Beauty,Beauty,Beauty
lie after lie,Hobbies & Books,Home & Living,Home & Living,Home & Living
cavit d3,Health & Wellness,Health,Health,Health
apple watch screen protector,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
spiro,Health & Wellness,Health,Health,Health
router sim card,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
3060,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
light switch,Home & Living,Home Appliances,Home Appliances,Home Appliances
samsung galaxy a52 5g,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
led aquarium light,Pet Food & Supplies,Pets,Pets,Pets
sous vide machine,Home Appliances,Home Appliances,Home Appliances,Home & Living
red market,Platform Terms (Lazada / Shopee),Stationery,Mom & Baby,Mom & Baby
lazmallciti,Platform Terms (Lazada / Shopee),,,
kemboja di hati,Hobbies & Books,,,
spigen,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
one punch man manga,Hobbies & Books,Books & Magazines,Books & Magazines,Hobbies & Collections
lizard trap,Home & Living,Home & Living,Home & Living,Home & Living
airbot,Home Appliances,Home Appliances,Home Appliances,Home Appliances
redman bedok,Food & Beverages,,,
imoo watch,Kids Fashion,Mobile & Gadgets,Mobile & Gadgets,Baby & Kids Fashion
sp2 device,Others,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bra,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
chu collagen,Food & Beverages,Food & Beverages,Food & Beverages,Beauty
low back bra,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
mi pad 5,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ceiling light,Home & Living,Home & Living,Home & Living,Home & Living
sdrd karaoke,Home Appliances,Audio,Audio,Audio
east hub tracking,Platform Terms (Lazada / Shopee),,,
bosch ovens,Home Appliances,Home Appliances,Home Appliances,Home & Living
crypto wallet,"Dining, Travel & Services",Mobile & Gadgets,Mobile & Gadgets,Men Bags
offi,Computers & Peripherals,Stationery,Home & Living,Home & Living
mentaiko sauce in,Food & Beverages,,,
jd sport,Men's Wear,Sports & Outdoors,Men Clothes,Men Clothes
sofasale,Home & Living,,,
yoga block,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
fetta cheese,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
wire extension,Home Appliances,Home Appliances,Home Appliances,Home & Living
dairy cream,Food & Beverages,,Food & Beverages,
nintendo switch pro controller,Video Games,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
nighty dress,Women's Apparel,,Women Clothes,Women Clothes
money clipper wallet,Men's Bags,,Women Bags,
garmin smart watches,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Watches
dog in backpack,Pet Food & Supplies,,,
lego minifigure,"Toys, Kids & Babies",Mom & Baby,Hobbies & Collections,Hobbies & Collections
dyson hair dryer,Home Appliances,Beauty,Beauty,Beauty
fan blades,Home Appliances,Home Appliances,Audio,Audio
nhg temperature,Home & Living,,,
compressed air can,Computers & Peripherals,Home & Living,Home & Living,Home & Living
yoasobi uniqlo,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
chuga soju,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
rain boots,Home & Living,Men Shoes,Men Shoes,Men Shoes
cheapest handheld dyson,,,,
lego boost,"Toys, Kids & Babies",Mom & Baby,Books & Magazines,Books & Magazines
hair dryer,Home Appliances,Beauty,Beauty,Beauty
sony store,Video Games,Audio,Mobile & Gadgets,Mobile & Gadgets
e scooter,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
mothers day gift,Lifestyle,Home & Living,Home & Living,Home & Living
shelf rack,Home & Living,Home & Living,Home & Living,Home & Living
p30 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
electric scooter for,Sports & Outdoors,,,
skinarma,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Watches
hp monitor,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
tablet,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cordless vacuum cleaner,Home Appliances,Home Appliances,Home Appliances,Home Appliances
cococrunch,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
ninja air fryer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
steam iron,Home Appliances,Home Appliances,Home Appliances,Home Appliances
myck department store,Beauty & Personal Care,,,
among us stickers,Home & Living,Stationery,Books & Magazines,Books & Magazines
prism tv,Home Appliances,Home Appliances,Home Appliances,Home Appliances
k grill,Home Appliances,Home Appliances,Home Appliances,Home Appliances
stream deck,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
com,Platform Terms (Lazada / Shopee),Food & Beverages,Fashion Accessories,Women Bags
personalised gift,Home & Living,Mobile & Gadgets,Hobbies & Collections,Home & Living
couple tees,Women's Apparel,,,
pijamas,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
laptop chargers,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Mobile & Gadgets
samsung ear piece,Mobile & Gadgets,Audio,Audio,Audio
leotard ballet,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
pokemon ga ole,Hobbies & Books,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
lamdyard,Jewellery & Accessories,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
glenfarclas 21,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
instant tteokbokki,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
enchante,Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
book depository,Hobbies & Books,Books & Magazines,Books & Magazines,Books & Magazines
body measuring tape,Home & Living,Home & Living,Beauty,Beauty
naked glass,Mobile & Gadgets,Health,Home & Living,Home & Living
headband for men,Jewellery & Accessories,,,
dongle wifi,,Computers & Accessories,Computers & Accessories,Computers & Accessories
xiaomi tv,Home Appliances,Home Appliances,Home Appliances,Home Appliances
pomade,Beauty & Personal Care,Beauty,Beauty,Beauty
lynnnn,Women's Apparel,,,
weighing scale for baking,Home & Living,Home & Living,Home & Living,Health
snova,Beauty & Personal Care,Beauty,Beauty,Beauty
portable air conditioner,Home Appliances,Home Appliances,Home Appliances,Travel & Luggage
ear pods,Mobile & Gadgets,Audio,Audio,Audio
master grocer,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
drawstring bag,Men's Bags,Travel & Luggage,Travel & Luggage,Stationery
golf gloves,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Fashion Accessories
ant gel,Home & Living,Home & Living,Home & Living,Home & Living
xiaomi tv,Home Appliances,Home Appliances,Home Appliances,Home Appliances
cooler pad,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
snacks,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
rattan chairs,Home & Living,Home & Living,Home & Living,Home & Living
shouwu shampoo soap,Beauty & Personal Care,Beauty,Beauty,Beauty
nintendo switch gen 3,Video Games,Gaming & Consoles,Gaming & Consoles,Mobile & Gadgets
table organiser,Home & Living,Home & Living,Home & Living,Home & Living
nail sticker,Beauty & Personal Care,Beauty,Beauty,Beauty
google pixel 5a,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
raspberry wine korean,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
teddy bear cute,"Toys, Kids & Babies",Hobbies & Collections,Home & Living,Home & Living
amplifier speaker,Mobile & Gadgets,Audio,Audio,Audio
red bean projector,Computers & Peripherals,Food & Beverages,Food & Beverages,Food & Beverages
ruhen water dispenser,Home Appliances,Home Appliances,Home Appliances,Home Appliances
shorts yoga,Women's Apparel,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
rice cooker mini,Home Appliances,Home Appliances,Home Appliances,Home Appliances
sandals with straps,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
electric garage door locksmith,Home & Living,,,
toys for hamsters,Pet Food & Supplies,Hobbies & Collections,Mom & Baby,Mom & Baby
fidget pop it,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
adidas,Sports & Outdoors,Men Shoes,Men Shoes,Sports & Outdoors
extension power cord,Home Appliances,Home Appliances,Home Appliances,Home Appliances
xiaomi lamp,Home & Living,Home & Living,Home & Living,Home & Living
pixel 5a,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
that aquarium changi,Pet Food & Supplies,,,
phone lanyard case,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
dreame,Home Appliances,Home Appliances,Home Appliances,Home & Living
kakalot,Hobbies & Books,,,
dishwasher,Home Appliances,Home Appliances,Home Appliances,Home & Living
parchment paper,Home & Living,Home & Living,Home & Living,Home & Living
tay junction,Sports & Outdoors,Books & Magazines,Books & Magazines,Books & Magazines
milo cube,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
sensi mask,Health & Wellness,Health,Health,Health
dustbin,Home & Living,Home & Living,Home & Living,Home & Living
oppo r10,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ettusais,Beauty & Personal Care,Beauty,Beauty,Beauty
mic,Mobile & Gadgets,Audio,Audio,Audio
parking near suntec,Lifestyle,,,
bicycle phone holder,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Mobile & Gadgets
umbrellas,Home & Living,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
kitchenaid mixer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
swiss army knives,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Women Bags
narwal robot,Home Appliances,Home Appliances,Home Appliances,Home & Living
christmas hampers,Home & Living,Food & Beverages,Home & Living,Home & Living
logitech mouse wireless,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
colouring book for adults,Hobbies & Books,Books & Magazines,Books & Magazines,Stationery
ecreative cake,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
portable treadmill,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
lysol disinfectant spray,Home & Living,Health,Health,Health
rattan dining chair,Home & Living,Home & Living,Home & Living,Home & Living
brompton frame protector,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
ollie gummy,Health & Wellness,Health,Health,Health
blinds black,Home & Living,Home & Living,Home & Living,Home & Living
customise mug,Home & Living,Home & Living,Home & Living,Home & Living
vanilla pods,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
remedy kombucha,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
transtar vtl bus ticket,"Dining, Travel & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
bee bee snack,Food & Beverages,Food & Beverages,Food & Beverages,Home & Living
stroller maclaren,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
uninterrupted power supply,Others,Computers & Accessories,Computers & Accessories,Computers & Accessories
xiaomi cordless vacuum cleaner,Home Appliances,Home Appliances,Home Appliances,Home Appliances
keyboard usb,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
clip in hair extensions,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Beauty
air fruer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
timegrapher,Watches,Watches,Watches,Hobbies & Collections
switch lite,Video Games,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
