Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
หลังคาเมทัลชีท,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Pets
aho girl,เครื่องเขียน หนังสือ และดนตรี,Books & Magazines,Books & Magazines,Home & Living
เครื่องฉีดน้ำ,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
fall guys,เครื่องเขียน หนังสือ และดนตรี,Mom & Baby,Mom & Baby,Hobbies & Collections
ไม้บรรทัด,เครื่องเขียน หนังสือ และดนตรี,Stationery,Stationery,Stationery
นาฬิกาข้อมือ,นาฬิกาและแว่นตา,Watches,Watches,Watches
ปากกาไอแพด,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ไพ่ ยิปซี,เครื่องเขียน หนังสือ และดนตรี,Hobbies & Collections,Hobbies & Collections,Books & Magazines
เขี้ยว เสือ,อื่นๆ,Home & Living,Hobbies & Collections,Fashion Accessories
spd,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Home Appliances
เสื้อ เอว ลอย,เสื้อผ้าแฟชั่นผู้หญิง,Women Clothes,Women Clothes,Women Clothes
กล่อง ดิจิตอล ทีวี,กล้องและอุปกรณ์ถ่ายภาพ,Home Appliances,Home Appliances,Home Appliances
สีเท่า,อื่นๆ,Computers & Accessories,Home & Living,Home & Living
ไค จู หมายเลข 8,เครื่องเขียน หนังสือ และดนตรี,,,
นาฬิกา แขวน ผนัง,นาฬิกาและแว่นตา,Home & Living,Home & Living,Home & Living
aftershokz,มือถือและอุปกรณ์เสริม,Audio,Audio,Audio
ทอง แท่ง 0.1 กรัม,เครื่องประดับ,Fashion Accessories,Fashion Accessories,Fashion Accessories
เ ย็ ด,Others,,Women Clothes,
hamster mobile,ของเล่น สินค้าแม่และเด็ก,Mom & Baby,Mom & Baby,Mom & Baby
ครีมแตงโม,ความงามและของใช้ส่วนตัว,Beauty,Beauty,Beauty
นั ต สึ เมะ กับ บันทึก พิศวง,อื่นๆ,,,
extreme karaoke,คอมพิวเตอร์และแล็ปท็อป,Computers & Accessories,Computers & Accessories,Computers & Accessories
ช่อดอกไม้เงิน,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
เต็นท์กันฝน,กีฬาและกิจกรรมกลางแจ้ง,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
แอร์ เคลื่อนที่ 9000 btu,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,"Tickets, Vouchers & Services"
หวนชะตารักซับไทย,เครื่องเขียน หนังสือ และดนตรี,,,
เกมยูริ,เกมและอุปกรณ์เสริม,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
doujij,Others,Books & Magazines,Books & Magazines,Books & Magazines
ใบสาบเสือ,เครื่องใช้ในบ้าน,Food & Beverages,Food & Beverages,Beauty
ราคาปุ๋ย,เครื่องใช้ในบ้าน,Home & Living,Food & Beverages,Food & Beverages
เย็ดสาวอวบ,Others,Women Clothes,Women Clothes,Women Clothes
ราคาปุ๋ยวันนี้,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
ครีมทารักแร้,ความงามและของใช้ส่วนตัว,Beauty,Beauty,Beauty
ยาเร่งประจําเดือน เซเว่น,ความงามและของใช้ส่วนตัว,,,
เว ย เว ย เธอ ยิ้ม โลก ละลาย พากย์ ไทย,เครื่องเขียน หนังสือ และดนตรี,,,
มิสเตอร์แสบร้ายเกินพิกัด 3,สื่อบันเทิงภายในบ้าน,,,
บทเรียนรักฉบับนายเพลย์บอยซับไทย,เครื่องเขียน หนังสือ และดนตรี,,,
แผ่นกันลื่น,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
voucher,ตั๋วและบัตรกำนัล,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
รถเข็นนั่งถ่าย,อาหารเสริมและผลิตภัณฑ์สุขภาพ,Health,Health,Home & Living
แว่นกันแดด,นาฬิกาและแว่นตา,Fashion Accessories,Fashion Accessories,Fashion Accessories
รอกตกปลา,กีฬาและกิจกรรมกลางแจ้ง,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
บทสวดมนต์ก่อนนอน,อื่นๆ,Books & Magazines,Books & Magazines,Sports & Outdoors
นินจาโก,ของเล่น สินค้าแม่และเด็ก,Mom & Baby,Mom & Baby,Mom & Baby
กระเป๋าหนังแท้,กระเป๋า,Women Bags,Women Bags,Home & Living
ร่มสนาม,เครื่องประดับ,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
ชาซีลอน,อาหารและเครื่องดื่ม,Food & Beverages,Food & Beverages,Food & Beverages
autonet,คอมพิวเตอร์และแล็ปท็อป,Automobiles,Automobiles,Automobiles
ป้ายห้องน้ำ,เครื่องเขียน หนังสือ และดนตรี,Home & Living,Home & Living,Home & Living
ลอรีอัล,ความงามและของใช้ส่วนตัว,Beauty,Beauty,Beauty
yaiba,เครื่องเขียน หนังสือ และดนตรี,Books & Magazines,Books & Magazines,Hobbies & Collections
แฮร์รี่ พอตเตอร์ ภาค 1,เครื่องเขียน หนังสือ และดนตรี,Books & Magazines,Mom & Baby,Mom & Baby
ราคาไมโครเวฟ,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Home Appliances
ไคจูหมายเลข 8,เครื่องเขียน หนังสือ และดนตรี,Books & Magazines,Books & Magazines,Books & Magazines
พร้อมรักยัยตุ๊กตาซ้อมรัก,เครื่องเขียน หนังสือ และดนตรี,,,
หลอดไฟอัจฉริยะ,เครื่องใช้ไฟฟ้าภายในบ้าน,Home & Living,Home & Living,Home & Living
vivo y20s,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
kidmo,นาฬิกาและแว่นตา,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
ผัก,อาหารและเครื่องดื่ม,Home & Living,Home & Living,Home & Living
realme gt,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
คอ ล ลา เจน,อาหารเสริมและผลิตภัณฑ์สุขภาพ,Health,Health,Health
เม้าปากกา,คอมพิวเตอร์และแล็ปท็อป,Computers & Accessories,Computers & Accessories,Stationery
แป้งทาร์ตสําเร็จรูป,อาหารและเครื่องดื่ม,Food & Beverages,Food & Beverages,Food & Beverages
หม้อหุงข้าวphilips,เครื่องใช้ไฟฟ้าภายในบ้าน,,,
มี ด,อื่นๆ,Sports & Outdoors,Home & Living,Home & Living
มัลติ มิเตอร์,อื่นๆ,Home & Living,Home Appliances,Home Appliances
กระเป๋า กล้อง,กระเป๋า,Cameras & Drones,Cameras & Drones,Mobile & Gadgets
ผู้หญิงนม ใหญ่,Others,,,
ใบ ตรวจ หวย,อื่นๆ,Books & Magazines,Books & Magazines,Books & Magazines
ชุดไทยโบราณ,เสื้อผ้าแฟชั่นผู้หญิง,Women Clothes,Women Clothes,Baby & Kids Fashion
เสื้อกั๊ก อ สม,เสื้อผ้าแฟชั่นผู้หญิง,Men Clothes,Women Clothes,Women Clothes
ไม้เปลี่ยนหลอดไฟ,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
ไข่พะโล้ วิธีทํา,อาหารและเครื่องดื่ม,,,
