"keyword","category","imp_level1_category_1d","pv_level1_category_1d","order_level1_category_1d"
"leten","Miscellaneous","Miscellaneous","Miscellaneous",
"dr wonder","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care"
"selfie stick singapore","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"10 10 sale","Others","Health","Stationery",
"levis","Women's Apparel","Men's Wear","Men's Wear","Men's Wear"
"window aircon singapore","Home Appliances","Home Appliances","Home & Living","Home & Living"
"babyliss curler","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"laptop backpack","Women's Bags","Men's Bags","Women's Bags",
"dell-laptops","Computers & Peripherals",,,
"lesportsac singapore","Women's Bags","Toys, Kids & Babies",,
"skechers singapore","Women's Shoes","Sports & Outdoors",,
"best durian mooncake","Food & Beverages","Food & Beverages","Food & Beverages",
"rubine water heater","Home Appliances","Home Appliances","Home Appliances","Home Appliances"
"resistance band","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"rimot control","Home Appliances",,"Home Appliances",
"papaya","Food & Beverages","Food & Beverages","Food & Beverages",
"tripod","Cameras & Drones","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"wahl singapore","Beauty & Personal Care",,"Beauty & Personal Care",
"1tb hdd","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"wahl singapore","Beauty & Personal Care",,"Beauty & Personal Care",
"pc case","Computers & Peripherals","Mobile & Gadgets","Computers & Peripherals",
"beautiful me","Beauty & Personal Care","Beauty & Personal Care","Health & Wellness",
"bodyluv pillow","Home & Living","Home & Living","Home & Living",
"slimming coffee","Food & Beverages","Health & Wellness","Health & Wellness","Health & Wellness"
"lcd writing tablet","Mobile & Gadgets","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"jbl wireless earphones","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"citigem","Jewellery & Accessories","Jewellery & Accessories","Home & Living",
"the face shop singapore","Beauty & Personal Care",,"Beauty & Personal Care",
"valrhona singapore","Food & Beverages",,,
"n95 mask price","Health & Wellness","Home & Living","Home & Living",
"mosquito net","Home & Living","Home & Living","Home & Living","Home & Living"
"phoon huat online","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"lunch box singapore","Home & Living","Home & Living","Home & Living",
"diatomite mat","Home & Living","Home & Living","Home & Living","Home & Living"
"storage bench","Home & Living","Home & Living","Home & Living",
"goggles","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"toshiba tv remote control","Home Appliances","Home Appliances","Home Appliances",
"sound+card","Computers & Peripherals","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"medinet rouge","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"thermometer forehead","Health & Wellness","Health & Wellness","Health & Wellness","Health & Wellness"
"rtx 2060 price","Computers & Peripherals",,,
"tennis stringing singapore","Sports & Outdoors",,,
"tennis stringing singapore","Sports & Outdoors",,,
"craftholic singapore","Toys, Kids & Babies",,"Hobbies & Books",
"made in singapore mask","Health & Wellness","Health & Wellness","Health & Wellness",
"made in singapore mask","Health & Wellness","Health & Wellness","Health & Wellness",
"safety vest singapore","Sports & Outdoors","Home & Living","Sports & Outdoors",
"shrink wrap","Home & Living","Home & Living","Home & Living",
"bulla sour cream","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"made in singapore mask","Health & Wellness","Health & Wellness","Health & Wellness",
"yoga mat online","Sports & Outdoors",,,
"samsung tab s6","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"vase","Home & Living","Home & Living","Home & Living","Home & Living"
"akira hdvb-t2a1","Home Appliances","Mobile & Gadgets","Health","Health"
"note 4 battery singapore","Mobile & Gadgets","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"taobao singapore","Platform Terms (Lazada / Shopee)",,"Home & Living",
"buy fabric online singapore","Home & Living",,,
"indoor playground singapore","Lifestyle","Tickets, Vouchers & Services","Tickets, Vouchers & Services","Mom & Baby"
"hooga singapore online","Home & Living",,,
"baby dresses","Kids Fashion","Kids Fashion","Kids Fashion",
"men wear","Men's Wear","Men's Wear","Men's Wear",
"sttoke cup singapore","Home & Living","Home & Living","Home & Living","Home & Living"
"thermos lunch box","Home & Living","Home & Living","Home & Living",
"foldie bike","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"water bottles singapore","Sports & Outdoors","Home & Living",,
"massage hun","Sports & Outdoors",,"Sports & Outdoors",
"men's casual shoes","Men's Shoes","Men's Shoes","Men's Shoes",
"fan oscillating","Home Appliances","Mobile & Gadgets","Home Appliances",
"seat cushions","Home & Living","Home & Living","Home & Living","Automotive"
"zinus","Home & Living","Home & Living","Home & Living",
"waterproofing spray","Home & Living","Home & Living","Home Appliances",
"microfiber car cloths","Automotive","Automobiles","Automobiles","Automobiles"
"paper stickers","Home & Living","Home & Living","Home & Living","Home & Living"
"babywipes","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies",
"acrylic display stands","Home & Living","Home & Living","Home & Living",
"starbucks merchandise singapore","Home & Living","Food & Beverages","Food & Beverages","Food & Beverages"
"kiss me eyeliner","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"kakao friends singapore","Hobbies & Books",,,
"osim chair","Home & Living","Home & Living","Home & Living",
"ebuy","Home Appliances","Home & Living",,
"tedbaker","Women's Apparel","Women's Bags",,
"singer sewing machine singapore","Home Appliances","Home Appliances","Home Appliances","Home Appliances"
"water bottles singapore","Sports & Outdoors","Home & Living",,
"best sg tracking","Platform Terms (Lazada / Shopee)",,,
"syrip","Food & Beverages","Food & Beverages",,
"oofos singapore","Women's Shoes","Men Shoes","Men Shoes","Men Shoes"
"selenite bowl","Home & Living","Home & Living","Home & Living",
"legrand galion","Home Appliances","Home Appliances","Home & Living",
"bottles and bottles singapore","Food & Beverages","Home & Living",,
"jenny bakery singapore","Food & Beverages","Food & Beverages","Food & Beverages",
"baby car seat","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies",
"life saver hand sanitizer","Health & Wellness","Beauty & Personal Care","Beauty & Personal Care",
"mbt shoes singapore","Women's Shoes","Women Shoes","Men Shoes","Men Shoes"
"weighing machine singapore","Home & Living","Home & Living","Home & Living","Home & Living"
"frozen turkey singapore","Food & Beverages",,,
"keto meals singapore","Food & Beverages",,,
"airpods 1","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"kraus sink singapore","Home & Living",,,
"ipanema sandals","Women's Shoes","Women's Shoes","Women's Shoes",
"mu protein","Sports & Outdoors","Beauty","Food & Beverages","Food & Beverages"
"stainless steel rack shelving","Home & Living","Home & Living","Home & Living",
"nzxt casing","Computers & Peripherals","Computers & Peripherals",,
"coach wallet women","Women's Bags","Women's Bags","Women's Bags",
"online shopping sg","Platform Terms (Lazada / Shopee)","Home & Living","Women Bags","Women Bags"
"leather bag cleaner","Women's Bags","Home & Living","Women's Bags",
"legrand galion","Home Appliances","Home Appliances","Home & Living",
"pen cai 2021","Food & Beverages",,,
"www.transtar.travel","Dining, Travel & Services",,,
"coconut oil virgin","Food & Beverages","Food & Beverages","Food & Beverages",
"exercise mat singapore","Sports & Outdoors","Sports & Outdoors",,
"ffp2 mask singapore","Health & Wellness","Health & Wellness","Health & Wellness","Health & Wellness"
"kinto","Home & Living","Home & Living","Home & Living",
"oppo x 2021","Mobile & Gadgets","Mobile & Gadgets","Food & Beverages",
"ipanema slippers","Women's Shoes","Women's Shoes","Women's Shoes",
"sulphur soap","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"christmas gift ideas 2021 singapore","Lifestyle",,,
"disinfection spray gun","Home & Living","Beauty & Personal Care",,
"paulas choice","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"poncho raincoat","Home & Living","Home & Living","Home & Living",
"gifts under $30 singapore","Lifestyle",,,
"jo malone candle","Home & Living","Home & Living","Home & Living","Home & Living"
"ink box","Jewellery & Accessories","Computers & Peripherals",,
"思佳客","Food & Beverages",,"Food & Beverages",
"3080 price","Computers & Peripherals",,,
"led panel light singapore","Home & Living","Home & Living","Home & Living","Home & Living"
"rattan dining chair singapore","Home & Living",,"Home & Living",
"headband nike","Sports & Outdoors","Jewellery & Accessories",,
"vhive tv console","Home & Living","Home & Living","Home & Living","Home & Living"
"nike sweater","Women's Apparel","Men's Wear","Women's Apparel",
"mushroom grow kit","Food & Beverages","Home & Living","Home & Living",
"sous vide singapore","Home Appliances",,"Home & Living",
"gyomei","Hobbies & Books","Hobbies & Books",,
"headband nike","Sports & Outdoors","Jewellery & Accessories",,
"toilet rack","Home & Living","Home & Living","Home & Living","Home & Living"
"medicos mask","Health & Wellness","Health & Wellness","Health & Wellness","Health & Wellness"
"fernleaf milk powder","Food & Beverages","Food & Beverages","Food & Beverages",
"giant bike singapore","Sports & Outdoors","Sports & Outdoors",,
"iora sg","Women's Apparel","Hobbies & Books","Women's Apparel",
"windbreaker jacket","Men's Wear","Men's Wear","Men's Wear",
"everlane singapore","Women's Shoes","Women Bags","Women Bags","Women Bags"
"dual sim smartphone singapore","Mobile & Gadgets",,"Mobile & Gadgets",
"gtx 1660","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"daiso korea","Home & Living","Home & Living","Jewellery & Accessories",
"herman miller aeron","Home & Living","Home & Living","Home & Living",
"sg lonely","Home & Living","Home & Living","Home & Living","Home & Living"
"sg lonely","Home & Living","Home & Living","Home & Living","Home & Living"
"oppo watch","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Watches"
"high tea promotion","Lifestyle",,"Home & Living",
"the ordinary niacinamide","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care"
"hydrocortisone cream singapore","Health & Wellness",,,
"chicken in a biskit singapore","Food & Beverages",,,
"vitamix blender singapore","Home Appliances","Home Appliances","Home Appliances","Home Appliances"
"roller blinds","Home & Living","Home & Living","Home & Living",
"labyrinth of fear japan","Others",,,
"crius velocity","Sports & Outdoors","Sports & Outdoors",,
"crius velocity","Sports & Outdoors","Sports & Outdoors",,
"crius velocity","Sports & Outdoors","Sports & Outdoors",,
"meat+grinder","Home Appliances","Home Appliances","Home & Living","Home & Living"
"xtremesolution","Computers & Peripherals","Computers & Peripherals",,
"door bell singapore","Automotive","Home & Living",,
"stargazing singapore","Lifestyle",,,
"office mesh chair","Home & Living","Home & Living","Home & Living",
"rattan furniture singapore","Home & Living","Home & Living","Home & Living",
"keto actives singapore","Health & Wellness",,"Health & Wellness",
"bed and basics singapore","Home & Living","Home & Living",,
"wooden tables","Home & Living","Home & Living",,
"korean pot","Home & Living","Home & Living","Home & Living",
"best smart tv singapore","Home Appliances",,,
"2021 planner","Home & Living","Home & Living","Home & Living","Home & Living"
"divine artisan","Food & Beverages","Food & Beverages","Food & Beverages",
"door handle singapore","Home & Living","Home & Living","Home & Living",
"singapore card game","Hobbies & Books","Hobbies & Books",,
"camping tent","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"toyogo online","Home & Living","Home & Living","Home & Living","Home & Living"
"ps5 pre order singapore","Video Games","Computers & Accessories","Books & Magazines","Books & Magazines"
"freezers","Home Appliances","Home Appliances","Home Appliances",
"swimming goggles","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"bicycle handle grip","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"pigeon milk bottle","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies",
"lacoste singapore online","Women's Apparel",,,
"best express","Platform Terms (Lazada / Shopee)",,"Home & Living",
"bed and basics singapore","Home & Living","Home & Living",,
"mattress sale singapore","Home & Living",,,
"pikes bike","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"omron weighing scale","Health & Wellness","Home & Living","Health & Wellness",
"hp print","Computers & Peripherals","Computers & Peripherals",,
"headset with mic","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"diaper changing station","Toys, Kids & Babies","Toys, Kids & Babies",,
"xventure","Hobbies & Books","Men's Bags","Hobbies & Books",
"saucony endorphin speed","Sports & Outdoors","Sports & Outdoors",,
"buy ps5 singapore","Video Games",,,
"escada perfumes","Beauty & Personal Care",,,"Beauty & Personal Care"
"video cameras","Cameras & Drones","Cameras & Drones","Cameras & Drones",
"tefal pressure cooker","Home Appliances","Home Appliances","Home Appliances","Home Appliances"
"samsung phone price in singapore","Mobile & Gadgets","Mobile & Gadgets",,
"transtar bus","Dining, Travel & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
"snowskin mooncake singapore","Food & Beverages","Food & Beverages",,
"garden solar lights","Home & Living","Home & Living","Home & Living",
